compatibility_id,lesson_id,lesson_no,title_fr_official,category_code,category_slug,subcategory_code,subcategory_slug,question_type_id,question_type_code,cognitive_level,compatibility_status,allocation_factor,preferred_subtopics,allowed_subtopics,conditional_subtopics,not_suitable_subtopics,aggregation_rationale,conditional_guardrail_required,source_ref,compatibility_version,recovery_version
f8272bbe-5a24-5925-8d5b-35298c0164d8,eb643021-d5f2-4093-8fd2-835a2199ef3f,1,LE VERBE « ÊTRE »,CAT01,verbs_conjugation,SUB01,core_irregular_verbs,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,PREFERRED,1.0,3,0,1,0,PREFERRED=3; ALLOWED=0; CONDITIONAL=1; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 1; printed pp. 8-11; PDF pp. 10-13,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
848e1163-bb38-5aff-b16d-d40cb1326b03,b182d62b-44dc-4893-b88c-75ef935c0111,15,LES INDÉFINIS,CAT05,nominal_determiners,SUB13,indefinites,fce34dfe-f5ca-5be6-8d2b-254d546e745a,CONTRAST_RULES,DISCRIMINATION,PREFERRED,1.0,3,2,0,0,PREFERRED=3; ALLOWED=2; CONDITIONAL=0; NOT_SUITABLE=0 across 5 subtopics; lesson status = best supported subtopic status.,False,Lesson 15; printed pp. 68-71; PDF pp. 70-73,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
62bd8add-8f07-54ea-ba3c-f1d315c016e8,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,CAT01,verbs_conjugation,SUB02,present_conjugation_patterns,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,PREFERRED,1.0,3,0,1,0,PREFERRED=3; ALLOWED=0; CONDITIONAL=1; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 16; printed pp. 74-79; PDF pp. 76-81,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
ef15e5a0-1ca2-5763-8d73-655fab6fafcd,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,CAT01,verbs_conjugation,SUB02,present_conjugation_patterns,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,ALLOWED,0.55,0,3,1,0,PREFERRED=0; ALLOWED=3; CONDITIONAL=1; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 16; printed pp. 74-79; PDF pp. 76-81,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
36087a11-40b2-5337-b927-7071a586ec71,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,CAT01,verbs_conjugation,SUB02,present_conjugation_patterns,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,ALLOWED,0.55,0,3,1,0,PREFERRED=0; ALLOWED=3; CONDITIONAL=1; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 16; printed pp. 74-79; PDF pp. 76-81,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
ad061c1c-ee1f-5106-96c4-8a21cd5e717a,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,CAT01,verbs_conjugation,SUB02,present_conjugation_patterns,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,PREFERRED,1.0,2,1,1,0,PREFERRED=2; ALLOWED=1; CONDITIONAL=1; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 16; printed pp. 74-79; PDF pp. 76-81,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
3c59a292-268a-5424-bc47-8d4cf54e1426,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,CAT01,verbs_conjugation,SUB02,present_conjugation_patterns,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,PREFERRED,1.0,3,0,1,0,PREFERRED=3; ALLOWED=0; CONDITIONAL=1; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 16; printed pp. 74-79; PDF pp. 76-81,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
a3774706-47db-5e09-9570-270e7c9c9623,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,CAT01,verbs_conjugation,SUB02,present_conjugation_patterns,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,PREFERRED,1.0,2,0,0,2,PREFERRED=2; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=2 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 16; printed pp. 74-79; PDF pp. 76-81,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
203d538f-55ac-52d3-b5b6-1b06d07d6ced,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,CAT01,verbs_conjugation,SUB02,present_conjugation_patterns,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,NOT_SUITABLE,0.0,0,0,0,4,PREFERRED=0; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=4 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 16; printed pp. 74-79; PDF pp. 76-81,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
9af75703-0dec-56e1-aa58-f498e3f7bb64,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,CAT01,verbs_conjugation,SUB02,present_conjugation_patterns,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,NOT_SUITABLE,0.0,0,0,0,4,PREFERRED=0; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=4 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 16; printed pp. 74-79; PDF pp. 76-81,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
b6b7df54-8c71-5cda-8998-60239e87dd92,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,CAT01,verbs_conjugation,SUB02,present_conjugation_patterns,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,NOT_SUITABLE,0.0,0,0,0,4,PREFERRED=0; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=4 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 16; printed pp. 74-79; PDF pp. 76-81,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
2b9311b5-3d8d-5fb0-837c-c14bc206bf42,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,CAT01,verbs_conjugation,SUB02,present_conjugation_patterns,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,ALLOWED,0.55,0,2,1,1,PREFERRED=0; ALLOWED=2; CONDITIONAL=1; NOT_SUITABLE=1 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 16; printed pp. 74-79; PDF pp. 76-81,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
5aeae074-36f4-526d-a9a6-43819c94666e,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,CAT01,verbs_conjugation,SUB02,present_conjugation_patterns,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,ALLOWED,0.55,0,2,2,0,PREFERRED=0; ALLOWED=2; CONDITIONAL=2; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 16; printed pp. 74-79; PDF pp. 76-81,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
7d0320a0-218b-558c-ba3f-d4d3f34ab0f7,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,CAT01,verbs_conjugation,SUB02,present_conjugation_patterns,eb413534-d902-573b-860e-7f0e219c7e51,FA_TO_FR,APPLICATION,ALLOWED,0.55,0,2,0,2,PREFERRED=0; ALLOWED=2; CONDITIONAL=0; NOT_SUITABLE=2 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 16; printed pp. 74-79; PDF pp. 76-81,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
07252bca-3619-5e02-99a6-18c11879c71f,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,CAT01,verbs_conjugation,SUB02,present_conjugation_patterns,5bf2c002-80ba-5784-bcec-9f852d0e3b91,DIALOGUE_COMPLETE,APPLICATION,CONDITIONAL,0.25,0,0,4,0,PREFERRED=0; ALLOWED=0; CONDITIONAL=4; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,True,Lesson 16; printed pp. 74-79; PDF pp. 76-81,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
1d1462f1-1708-5419-8086-d860e5bd1777,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,CAT01,verbs_conjugation,SUB02,present_conjugation_patterns,45b6af11-30d8-5189-89b9-210478143d49,REGISTER_CHOICE,DISCRIMINATION,NOT_SUITABLE,0.0,0,0,0,4,PREFERRED=0; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=4 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 16; printed pp. 74-79; PDF pp. 76-81,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
3443a6e6-6f62-5fe9-b4bc-db84bdeebadf,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,CAT01,verbs_conjugation,SUB02,present_conjugation_patterns,fce34dfe-f5ca-5be6-8d2b-254d546e745a,CONTRAST_RULES,DISCRIMINATION,ALLOWED,0.55,0,2,2,0,PREFERRED=0; ALLOWED=2; CONDITIONAL=2; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 16; printed pp. 74-79; PDF pp. 76-81,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
5b93c903-086a-56fd-8146-a2e7254fca79,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),CAT08,prepositions_reference,SUB20,temporal_reference,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,PREFERRED,1.0,4,0,0,0,PREFERRED=4; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 17; printed pp. 80-81; PDF pp. 82-83,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
4a71c9e1-9088-5a9a-93da-fe0d567845f8,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),CAT08,prepositions_reference,SUB20,temporal_reference,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,PREFERRED,1.0,4,0,0,0,PREFERRED=4; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 17; printed pp. 80-81; PDF pp. 82-83,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
47d98ea4-6808-533e-b9a5-14ffc9049b20,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),CAT08,prepositions_reference,SUB20,temporal_reference,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,ALLOWED,0.55,0,4,0,0,PREFERRED=0; ALLOWED=4; CONDITIONAL=0; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 17; printed pp. 80-81; PDF pp. 82-83,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
4ab58544-2c6c-5b4d-bbaf-9842e684ec97,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),CAT08,prepositions_reference,SUB20,temporal_reference,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,PREFERRED,1.0,4,0,0,0,PREFERRED=4; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 17; printed pp. 80-81; PDF pp. 82-83,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
e73b5e6d-9f63-56ee-b6c3-039fabab99a9,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),CAT08,prepositions_reference,SUB20,temporal_reference,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,PREFERRED,1.0,4,0,0,0,PREFERRED=4; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 17; printed pp. 80-81; PDF pp. 82-83,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
b656ff98-6091-5743-8c29-48b7e1bc32bf,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),CAT08,prepositions_reference,SUB20,temporal_reference,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,NOT_SUITABLE,0.0,0,0,0,4,PREFERRED=0; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=4 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 17; printed pp. 80-81; PDF pp. 82-83,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
eea37f2a-6536-519f-ae59-64a1c6be8b9f,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),CAT08,prepositions_reference,SUB20,temporal_reference,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,NOT_SUITABLE,0.0,0,0,0,4,PREFERRED=0; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=4 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 17; printed pp. 80-81; PDF pp. 82-83,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
f3eeefe5-4058-57a9-97ec-98e6d43d6a89,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),CAT08,prepositions_reference,SUB20,temporal_reference,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,NOT_SUITABLE,0.0,0,0,0,4,PREFERRED=0; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=4 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 17; printed pp. 80-81; PDF pp. 82-83,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
99f4c25e-b571-5b3a-9a2a-0d88c2c69b46,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),CAT08,prepositions_reference,SUB20,temporal_reference,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,PREFERRED,1.0,4,0,0,0,PREFERRED=4; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 17; printed pp. 80-81; PDF pp. 82-83,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
26bb4818-6ef0-59ad-91bd-b5048687d5ab,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),CAT08,prepositions_reference,SUB20,temporal_reference,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,ALLOWED,0.55,0,4,0,0,PREFERRED=0; ALLOWED=4; CONDITIONAL=0; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 17; printed pp. 80-81; PDF pp. 82-83,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
5e8e44a6-1a2c-5d8f-9576-7a5ea20397e2,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),CAT08,prepositions_reference,SUB20,temporal_reference,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,PREFERRED,1.0,4,0,0,0,PREFERRED=4; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 17; printed pp. 80-81; PDF pp. 82-83,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
7ca69fc9-8c4d-5def-8935-024d7680ea40,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),CAT08,prepositions_reference,SUB20,temporal_reference,eb413534-d902-573b-860e-7f0e219c7e51,FA_TO_FR,APPLICATION,ALLOWED,0.55,0,4,0,0,PREFERRED=0; ALLOWED=4; CONDITIONAL=0; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 17; printed pp. 80-81; PDF pp. 82-83,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
028bc510-9038-59bc-b889-0994155360f7,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),CAT08,prepositions_reference,SUB20,temporal_reference,5bf2c002-80ba-5784-bcec-9f852d0e3b91,DIALOGUE_COMPLETE,APPLICATION,ALLOWED,0.55,0,4,0,0,PREFERRED=0; ALLOWED=4; CONDITIONAL=0; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 17; printed pp. 80-81; PDF pp. 82-83,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
716aa973-0745-5813-8895-60cf1e8e2c26,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),CAT08,prepositions_reference,SUB20,temporal_reference,45b6af11-30d8-5189-89b9-210478143d49,REGISTER_CHOICE,DISCRIMINATION,NOT_SUITABLE,0.0,0,0,0,4,PREFERRED=0; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=4 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 17; printed pp. 80-81; PDF pp. 82-83,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
f9743c82-e995-5eb8-aec9-0179e81f4430,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),CAT08,prepositions_reference,SUB20,temporal_reference,fce34dfe-f5ca-5be6-8d2b-254d546e745a,CONTRAST_RULES,DISCRIMINATION,PREFERRED,1.0,4,0,0,0,PREFERRED=4; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=0 across 4 subtopics; lesson status = best supported subtopic status.,False,Lesson 17; printed pp. 80-81; PDF pp. 82-83,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
b52ee652-47a2-5d15-850c-ef5ab127a447,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,CAT06,modification_agreement,SUB15,adverbs,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,PREFERRED,1.0,6,0,0,0,PREFERRED=6; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=0 across 6 subtopics; lesson status = best supported subtopic status.,False,Lesson 18; printed pp. 82-85; PDF pp. 84-87,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
bc2df567-cad0-5ded-b7fc-5dad8e2f59ef,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,CAT06,modification_agreement,SUB15,adverbs,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,PREFERRED,1.0,1,5,0,0,PREFERRED=1; ALLOWED=5; CONDITIONAL=0; NOT_SUITABLE=0 across 6 subtopics; lesson status = best supported subtopic status.,False,Lesson 18; printed pp. 82-85; PDF pp. 84-87,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
8b56c9db-fb47-5f12-a4d0-ab8a63558729,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,CAT06,modification_agreement,SUB15,adverbs,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,ALLOWED,0.55,0,6,0,0,PREFERRED=0; ALLOWED=6; CONDITIONAL=0; NOT_SUITABLE=0 across 6 subtopics; lesson status = best supported subtopic status.,False,Lesson 18; printed pp. 82-85; PDF pp. 84-87,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
cf1860ce-bfd4-5428-90bb-e13e00e4f038,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,CAT06,modification_agreement,SUB15,adverbs,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,PREFERRED,1.0,1,5,0,0,PREFERRED=1; ALLOWED=5; CONDITIONAL=0; NOT_SUITABLE=0 across 6 subtopics; lesson status = best supported subtopic status.,False,Lesson 18; printed pp. 82-85; PDF pp. 84-87,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
31c1ef37-86d2-534b-9cee-48188fa64533,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,CAT06,modification_agreement,SUB15,adverbs,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,PREFERRED,1.0,1,0,5,0,PREFERRED=1; ALLOWED=0; CONDITIONAL=5; NOT_SUITABLE=0 across 6 subtopics; lesson status = best supported subtopic status.,False,Lesson 18; printed pp. 82-85; PDF pp. 84-87,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
8e5a2c72-69e5-5621-b47d-6352697d64c7,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,CAT06,modification_agreement,SUB15,adverbs,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,NOT_SUITABLE,0.0,0,0,0,6,PREFERRED=0; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=6 across 6 subtopics; lesson status = best supported subtopic status.,False,Lesson 18; printed pp. 82-85; PDF pp. 84-87,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
39dd4fe2-1947-5ecf-aad4-f85f84914dbc,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,CAT06,modification_agreement,SUB15,adverbs,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,NOT_SUITABLE,0.0,0,0,0,6,PREFERRED=0; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=6 across 6 subtopics; lesson status = best supported subtopic status.,False,Lesson 18; printed pp. 82-85; PDF pp. 84-87,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
a797ab9f-0c8b-5926-be4c-93f7381f6fab,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,CAT06,modification_agreement,SUB15,adverbs,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,NOT_SUITABLE,0.0,0,0,0,6,PREFERRED=0; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=6 across 6 subtopics; lesson status = best supported subtopic status.,False,Lesson 18; printed pp. 82-85; PDF pp. 84-87,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
e447723b-927f-5db1-a397-96bf143e2c13,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,CAT06,modification_agreement,SUB15,adverbs,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,PREFERRED,1.0,1,0,0,5,PREFERRED=1; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=5 across 6 subtopics; lesson status = best supported subtopic status.,False,Lesson 18; printed pp. 82-85; PDF pp. 84-87,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
c4e4dc5f-e594-566d-9bd8-2c7e06bec090,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,CAT06,modification_agreement,SUB15,adverbs,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,ALLOWED,0.55,0,6,0,0,PREFERRED=0; ALLOWED=6; CONDITIONAL=0; NOT_SUITABLE=0 across 6 subtopics; lesson status = best supported subtopic status.,False,Lesson 18; printed pp. 82-85; PDF pp. 84-87,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
48917070-ae56-59b2-88e7-0cf0c7b2697c,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,CAT06,modification_agreement,SUB15,adverbs,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,PREFERRED,1.0,1,5,0,0,PREFERRED=1; ALLOWED=5; CONDITIONAL=0; NOT_SUITABLE=0 across 6 subtopics; lesson status = best supported subtopic status.,False,Lesson 18; printed pp. 82-85; PDF pp. 84-87,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
3dfdf234-32ee-5d6e-b98d-e5180317029c,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,CAT06,modification_agreement,SUB15,adverbs,eb413534-d902-573b-860e-7f0e219c7e51,FA_TO_FR,APPLICATION,ALLOWED,0.55,0,1,5,0,PREFERRED=0; ALLOWED=1; CONDITIONAL=5; NOT_SUITABLE=0 across 6 subtopics; lesson status = best supported subtopic status.,False,Lesson 18; printed pp. 82-85; PDF pp. 84-87,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
0e7d8100-64c4-5862-abbf-0bf795b6fcfa,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,CAT06,modification_agreement,SUB15,adverbs,5bf2c002-80ba-5784-bcec-9f852d0e3b91,DIALOGUE_COMPLETE,APPLICATION,ALLOWED,0.55,0,6,0,0,PREFERRED=0; ALLOWED=6; CONDITIONAL=0; NOT_SUITABLE=0 across 6 subtopics; lesson status = best supported subtopic status.,False,Lesson 18; printed pp. 82-85; PDF pp. 84-87,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
fd29dd77-7279-5a17-a071-3535fc565e1f,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,CAT06,modification_agreement,SUB15,adverbs,45b6af11-30d8-5189-89b9-210478143d49,REGISTER_CHOICE,DISCRIMINATION,NOT_SUITABLE,0.0,0,0,0,6,PREFERRED=0; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=6 across 6 subtopics; lesson status = best supported subtopic status.,False,Lesson 18; printed pp. 82-85; PDF pp. 84-87,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
1853f714-d903-5dba-991e-de4976202f3b,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,CAT06,modification_agreement,SUB15,adverbs,fce34dfe-f5ca-5be6-8d2b-254d546e745a,CONTRAST_RULES,DISCRIMINATION,PREFERRED,1.0,6,0,0,0,PREFERRED=6; ALLOWED=0; CONDITIONAL=0; NOT_SUITABLE=0 across 6 subtopics; lesson status = best supported subtopic status.,False,Lesson 18; printed pp. 82-85; PDF pp. 84-87,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
