compatibility_id,lesson_id,lesson_no,lesson_title_fr,subtopic_id,subtopic_code,subtopic_title_fr,question_type_id,question_type_code,cognitive_level,compatibility_status,allocation_factor,rationale_fa,conditional_guardrail_required,source_ref,compatibility_version,recovery_version
1dd054b7-d479-5d24-b717-f8fd2e33809e,eb643021-d5f2-4093-8fd2-835a2199ef3f,1,LE VERBE « ÊTRE »,cfdb9cd8-73ac-48d3-8b53-3434fe851607,L01-S01,Être au dialogue de base,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,PREFERRED,1.0,یک slot بسته با پاسخ یکتا برای این قاعده قابل طراحی است.,False,Lesson 1; printed p. 8,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
e11990d3-a896-5125-95f2-52859bba073b,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),fffc6ff1-b978-49fb-93e1-39175463ecb5,L17-S02,« pour » et durée prévue,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,PREFERRED,1.0,context کوتاه می‌تواند شرط انتخاب را روشن و پاسخ را یکتا کند.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
090c58c9-476b-59ce-9c57-e7f1f4210c48,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),fffc6ff1-b978-49fb-93e1-39175463ecb5,L17-S02,« pour » et durée prévue,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,ALLOWED,0.55,سه خطای هدف موازی و یک جمله معتبر قابل ساخت است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
a6911fe2-19be-512f-b2bf-9fab4b235229,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),fffc6ff1-b978-49fb-93e1-39175463ecb5,L17-S02,« pour » et durée prévue,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,PREFERRED,1.0,یک خطای منفرد و سه جمله صحیح قابل کنترل است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
ee20870d-40da-5b58-947d-5560706d8ca2,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),fffc6ff1-b978-49fb-93e1-39175463ecb5,L17-S02,« pour » et durée prévue,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,PREFERRED,1.0,خطا/نقض قاعده در یک span قابل محلی‌سازی است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
b6978d1c-7047-5399-a567-44e1919dc4fb,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),fffc6ff1-b978-49fb-93e1-39175463ecb5,L17-S02,« pour » et durée prévue,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,NOT_SUITABLE,0.0,هدف زیرموضوع صرف فعل نیست.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
87896083-d467-527b-bd9f-6b42e8e366ae,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),fffc6ff1-b978-49fb-93e1-39175463ecb5,L17-S02,« pour » et durée prévue,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,NOT_SUITABLE,0.0,انتخاب زمان محور آموزشی این زیرموضوع نیست.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
91d50be5-c394-5f9b-a90b-58d4ae2e37b1,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),fffc6ff1-b978-49fb-93e1-39175463ecb5,L17-S02,« pour » et durée prévue,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,NOT_SUITABLE,0.0,ضمیر جزء هدف این زیرموضوع نیست.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
3c0dc6e2-fdfa-5daa-8ae0-d2e58e5cef10,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),fffc6ff1-b978-49fb-93e1-39175463ecb5,L17-S02,« pour » et durée prévue,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,PREFERRED,1.0,حرف اضافه/رکسیون یا مرجع مکانی-زمانی محور مستقیم است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
a8c5fbf2-b685-51d8-adc3-ea685c8d247a,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),fffc6ff1-b978-49fb-93e1-39175463ecb5,L17-S02,« pour » et durée prévue,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,ALLOWED,0.55,با کنترل معنا و ساختار می‌توان بازنویسی بسته طراحی کرد.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
014fd9e6-3036-55a0-9274-b413f94b6155,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),fffc6ff1-b978-49fb-93e1-39175463ecb5,L17-S02,« pour » et durée prévue,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,PREFERRED,1.0,تنها با context کافی و یک معنای هدف یکتا.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
b928df28-8f27-5090-b23a-a7156b4da102,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),fffc6ff1-b978-49fb-93e1-39175463ecb5,L17-S02,« pour » et durée prévue,eb413534-d902-573b-860e-7f0e219c7e51,FA_TO_FR,APPLICATION,ALLOWED,0.55,ترجمه بسته با construct صریح قابل طراحی است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
25cc8038-2fcb-566e-98b8-3428187beb4e,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),fffc6ff1-b978-49fb-93e1-39175463ecb5,L17-S02,« pour » et durée prévue,5bf2c002-80ba-5784-bcec-9f852d0e3b91,DIALOGUE_COMPLETE,APPLICATION,ALLOWED,0.55,قاعده در مکالمه کوتاه و context بسته قابل سنجش است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
dc207775-dff6-5ce9-8d8e-9b1bda7308e6,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),fffc6ff1-b978-49fb-93e1-39175463ecb5,L17-S02,« pour » et durée prévue,45b6af11-30d8-5189-89b9-210478143d49,REGISTER_CHOICE,DISCRIMINATION,NOT_SUITABLE,0.0,بدون شاهد صریح register نباید سطح رسمی/محاوره‌ای مصنوعی تحمیل شود.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
626214d2-7ed6-5439-853f-f91d9d2767fe,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),fffc6ff1-b978-49fb-93e1-39175463ecb5,L17-S02,« pour » et durée prévue,fce34dfe-f5ca-5be6-8d2b-254d546e745a,CONTRAST_RULES,DISCRIMINATION,PREFERRED,1.0,قاعده یا همسایه‌های نزدیک آن امکان contrast آموزشی معتبر دارند.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
7d850124-1ffe-5d2c-8123-3d310c129849,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),3638e28d-815f-4bce-b3c2-27e5826d8159,L17-S03,« pendant » et durée finie,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,PREFERRED,1.0,یک slot بسته با پاسخ یکتا برای این قاعده قابل طراحی است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
94da0ca5-e8a3-52ac-9976-690c4ff29baf,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),3638e28d-815f-4bce-b3c2-27e5826d8159,L17-S03,« pendant » et durée finie,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,PREFERRED,1.0,context کوتاه می‌تواند شرط انتخاب را روشن و پاسخ را یکتا کند.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
6a3e0c41-a757-54e2-9c59-d628e0189b44,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),3638e28d-815f-4bce-b3c2-27e5826d8159,L17-S03,« pendant » et durée finie,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,ALLOWED,0.55,سه خطای هدف موازی و یک جمله معتبر قابل ساخت است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
fd95cbf5-c414-507d-9c31-468a5f58b1b2,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),3638e28d-815f-4bce-b3c2-27e5826d8159,L17-S03,« pendant » et durée finie,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,PREFERRED,1.0,یک خطای منفرد و سه جمله صحیح قابل کنترل است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
e4695919-a314-5e4b-b42e-86c6114aae2d,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),3638e28d-815f-4bce-b3c2-27e5826d8159,L17-S03,« pendant » et durée finie,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,PREFERRED,1.0,خطا/نقض قاعده در یک span قابل محلی‌سازی است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
f30609b6-147f-5379-b52c-e2188cd514e5,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),3638e28d-815f-4bce-b3c2-27e5826d8159,L17-S03,« pendant » et durée finie,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,NOT_SUITABLE,0.0,هدف زیرموضوع صرف فعل نیست.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
8544645b-9755-5aca-931c-bb24ade6205c,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),3638e28d-815f-4bce-b3c2-27e5826d8159,L17-S03,« pendant » et durée finie,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,NOT_SUITABLE,0.0,انتخاب زمان محور آموزشی این زیرموضوع نیست.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
7494ccb0-40d2-5312-8c95-c09512741546,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),3638e28d-815f-4bce-b3c2-27e5826d8159,L17-S03,« pendant » et durée finie,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,NOT_SUITABLE,0.0,ضمیر جزء هدف این زیرموضوع نیست.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
fcd821d9-1d4d-5274-ba57-a9402ef17200,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),3638e28d-815f-4bce-b3c2-27e5826d8159,L17-S03,« pendant » et durée finie,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,PREFERRED,1.0,حرف اضافه/رکسیون یا مرجع مکانی-زمانی محور مستقیم است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
aada9733-312a-5eaa-af4b-e77dbcad5e11,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),3638e28d-815f-4bce-b3c2-27e5826d8159,L17-S03,« pendant » et durée finie,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,ALLOWED,0.55,با کنترل معنا و ساختار می‌توان بازنویسی بسته طراحی کرد.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
849c7f13-6f01-5a74-b05e-895b0dc5aa1e,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),3638e28d-815f-4bce-b3c2-27e5826d8159,L17-S03,« pendant » et durée finie,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,PREFERRED,1.0,تنها با context کافی و یک معنای هدف یکتا.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
71e9ce3b-ee05-591e-bf7b-56e35c720271,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),3638e28d-815f-4bce-b3c2-27e5826d8159,L17-S03,« pendant » et durée finie,eb413534-d902-573b-860e-7f0e219c7e51,FA_TO_FR,APPLICATION,ALLOWED,0.55,ترجمه بسته با construct صریح قابل طراحی است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
271dc356-3b4f-5404-8c53-ebde107ace54,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),3638e28d-815f-4bce-b3c2-27e5826d8159,L17-S03,« pendant » et durée finie,5bf2c002-80ba-5784-bcec-9f852d0e3b91,DIALOGUE_COMPLETE,APPLICATION,ALLOWED,0.55,قاعده در مکالمه کوتاه و context بسته قابل سنجش است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
3e5aa30d-fdc5-5ea2-b26f-2893d6f128b5,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),3638e28d-815f-4bce-b3c2-27e5826d8159,L17-S03,« pendant » et durée finie,45b6af11-30d8-5189-89b9-210478143d49,REGISTER_CHOICE,DISCRIMINATION,NOT_SUITABLE,0.0,بدون شاهد صریح register نباید سطح رسمی/محاوره‌ای مصنوعی تحمیل شود.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
042ef54f-4282-55e3-b36d-e933ea8906c9,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),3638e28d-815f-4bce-b3c2-27e5826d8159,L17-S03,« pendant » et durée finie,fce34dfe-f5ca-5be6-8d2b-254d546e745a,CONTRAST_RULES,DISCRIMINATION,PREFERRED,1.0,قاعده یا همسایه‌های نزدیک آن امکان contrast آموزشی معتبر دارند.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
297c08ee-9f89-5e0e-8de1-9299fcc44987,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),a09a724f-5cb0-45ae-b88c-8cb07f335f4a,L17-S04,« en » et temps nécessaire,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,PREFERRED,1.0,یک slot بسته با پاسخ یکتا برای این قاعده قابل طراحی است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
7e33040c-9f55-544c-a7bb-678a94d8a352,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),a09a724f-5cb0-45ae-b88c-8cb07f335f4a,L17-S04,« en » et temps nécessaire,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,PREFERRED,1.0,context کوتاه می‌تواند شرط انتخاب را روشن و پاسخ را یکتا کند.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
e685cf8d-7de6-5247-ae62-7df77b82684f,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),a09a724f-5cb0-45ae-b88c-8cb07f335f4a,L17-S04,« en » et temps nécessaire,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,ALLOWED,0.55,سه خطای هدف موازی و یک جمله معتبر قابل ساخت است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
17041092-d21e-534e-8e7d-1405b860550f,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),a09a724f-5cb0-45ae-b88c-8cb07f335f4a,L17-S04,« en » et temps nécessaire,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,PREFERRED,1.0,یک خطای منفرد و سه جمله صحیح قابل کنترل است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
53f2ea6d-e9cd-59f5-b560-4478d09ce4db,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),a09a724f-5cb0-45ae-b88c-8cb07f335f4a,L17-S04,« en » et temps nécessaire,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,PREFERRED,1.0,خطا/نقض قاعده در یک span قابل محلی‌سازی است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
2c700fd6-2da2-55d9-878e-bc1bb1763b18,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),a09a724f-5cb0-45ae-b88c-8cb07f335f4a,L17-S04,« en » et temps nécessaire,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,NOT_SUITABLE,0.0,هدف زیرموضوع صرف فعل نیست.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
32f14c1e-78dd-509c-a70e-51478dabdfd5,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),a09a724f-5cb0-45ae-b88c-8cb07f335f4a,L17-S04,« en » et temps nécessaire,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,NOT_SUITABLE,0.0,انتخاب زمان محور آموزشی این زیرموضوع نیست.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
ec4f7502-95e7-5fe7-852a-343785441029,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),a09a724f-5cb0-45ae-b88c-8cb07f335f4a,L17-S04,« en » et temps nécessaire,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,NOT_SUITABLE,0.0,ضمیر جزء هدف این زیرموضوع نیست.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
807d61be-cdc3-5f70-9804-d7355882fadf,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),a09a724f-5cb0-45ae-b88c-8cb07f335f4a,L17-S04,« en » et temps nécessaire,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,PREFERRED,1.0,حرف اضافه/رکسیون یا مرجع مکانی-زمانی محور مستقیم است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
d68b7f48-a0ff-5221-ac87-50e6dab17a7a,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),a09a724f-5cb0-45ae-b88c-8cb07f335f4a,L17-S04,« en » et temps nécessaire,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,ALLOWED,0.55,با کنترل معنا و ساختار می‌توان بازنویسی بسته طراحی کرد.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
6d8d7ae2-5601-5de3-94d1-29ce66b75357,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),a09a724f-5cb0-45ae-b88c-8cb07f335f4a,L17-S04,« en » et temps nécessaire,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,PREFERRED,1.0,تنها با context کافی و یک معنای هدف یکتا.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
5095ea01-1c6d-55cc-b385-2f2da0517552,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),a09a724f-5cb0-45ae-b88c-8cb07f335f4a,L17-S04,« en » et temps nécessaire,eb413534-d902-573b-860e-7f0e219c7e51,FA_TO_FR,APPLICATION,ALLOWED,0.55,ترجمه بسته با construct صریح قابل طراحی است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
c2bade32-e387-5f48-b67a-e9b31d0edbcb,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),a09a724f-5cb0-45ae-b88c-8cb07f335f4a,L17-S04,« en » et temps nécessaire,5bf2c002-80ba-5784-bcec-9f852d0e3b91,DIALOGUE_COMPLETE,APPLICATION,ALLOWED,0.55,قاعده در مکالمه کوتاه و context بسته قابل سنجش است.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
9efbcd17-5dec-588d-9683-7766a5a37959,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),a09a724f-5cb0-45ae-b88c-8cb07f335f4a,L17-S04,« en » et temps nécessaire,45b6af11-30d8-5189-89b9-210478143d49,REGISTER_CHOICE,DISCRIMINATION,NOT_SUITABLE,0.0,بدون شاهد صریح register نباید سطح رسمی/محاوره‌ای مصنوعی تحمیل شود.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
24e64b93-84b9-56a5-ac5e-1d84d4fabec7,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),a09a724f-5cb0-45ae-b88c-8cb07f335f4a,L17-S04,« en » et temps nécessaire,fce34dfe-f5ca-5be6-8d2b-254d546e745a,CONTRAST_RULES,DISCRIMINATION,PREFERRED,1.0,قاعده یا همسایه‌های نزدیک آن امکان contrast آموزشی معتبر دارند.,False,Lesson 17; printed p. 80,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
6a59c5fa-37a1-5cb2-b461-4579ad08c707,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,9f65916f-0c81-4b75-a82a-eca35eebb24b,L18-S01,Adjectif vs adverbe,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,PREFERRED,1.0,یک slot بسته با پاسخ یکتا برای این قاعده قابل طراحی است.,False,Lesson 18; printed p. 82,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
0fde23d9-cc10-5232-8da2-66c7bbfeee9e,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,9f65916f-0c81-4b75-a82a-eca35eebb24b,L18-S01,Adjectif vs adverbe,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,ALLOWED,0.55,context کوتاه می‌تواند شرط انتخاب را روشن و پاسخ را یکتا کند.,False,Lesson 18; printed p. 82,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
1e68ec67-5c60-5c5e-9489-e21d62eb023e,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,9f65916f-0c81-4b75-a82a-eca35eebb24b,L18-S01,Adjectif vs adverbe,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,ALLOWED,0.55,سه خطای هدف موازی و یک جمله معتبر قابل ساخت است.,False,Lesson 18; printed p. 82,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
75fa7c63-a4fa-5ab9-8b6d-86c7d07a14c2,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,9f65916f-0c81-4b75-a82a-eca35eebb24b,L18-S01,Adjectif vs adverbe,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,ALLOWED,0.55,یک خطای منفرد و سه جمله صحیح قابل کنترل است.,False,Lesson 18; printed p. 82,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
f2adf55c-b604-5af0-b515-ba2191e213e1,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,9f65916f-0c81-4b75-a82a-eca35eebb24b,L18-S01,Adjectif vs adverbe,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,CONDITIONAL,0.25,فقط اگر خطا به یک span یکتا محدود شود مجاز است.,True,Lesson 18; printed p. 82,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
fe18044d-40d4-5c9d-b4b3-3f7583b8a7a1,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,9f65916f-0c81-4b75-a82a-eca35eebb24b,L18-S01,Adjectif vs adverbe,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,NOT_SUITABLE,0.0,هدف زیرموضوع صرف فعل نیست.,False,Lesson 18; printed p. 82,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
975acdf7-2b07-5bbf-ba77-1cfcb1e59616,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,9f65916f-0c81-4b75-a82a-eca35eebb24b,L18-S01,Adjectif vs adverbe,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,NOT_SUITABLE,0.0,انتخاب زمان محور آموزشی این زیرموضوع نیست.,False,Lesson 18; printed p. 82,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
c4a64069-70a7-560a-b12d-1a6ab46f0628,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,9f65916f-0c81-4b75-a82a-eca35eebb24b,L18-S01,Adjectif vs adverbe,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,NOT_SUITABLE,0.0,ضمیر جزء هدف این زیرموضوع نیست.,False,Lesson 18; printed p. 82,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
1f87f24d-0545-5523-aefa-3f20d51a4160,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,9f65916f-0c81-4b75-a82a-eca35eebb24b,L18-S01,Adjectif vs adverbe,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,NOT_SUITABLE,0.0,انتخاب حرف اضافه جزء construct اصلی این زیرموضوع نیست.,False,Lesson 18; printed p. 82,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
106296b2-228a-5386-b293-eaf892463b5c,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,9f65916f-0c81-4b75-a82a-eca35eebb24b,L18-S01,Adjectif vs adverbe,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,ALLOWED,0.55,با کنترل معنا و ساختار می‌توان بازنویسی بسته طراحی کرد.,False,Lesson 18; printed p. 82,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
152072ec-1c9f-5335-b9dd-29f31211c864,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,9f65916f-0c81-4b75-a82a-eca35eebb24b,L18-S01,Adjectif vs adverbe,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,ALLOWED,0.55,تنها با context کافی و یک معنای هدف یکتا.,False,Lesson 18; printed p. 82,question-type-compatibility-v0.9.0,question-authoring-recovery-v1.0.0
