misconception_id,subtopic_code,misconception_family,id_origin,recovery_version
f1410e4c-4542-5168-802c-8bb79174276b,L12-S03,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
35b6170d-c83a-5a32-87b5-9294d0e2b159,L12-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
5945297b-8f7c-5581-ae6b-f0801f889c8b,L12-S03,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
564fd07b-8cef-530a-b62e-50213d11e6b7,L12-S04,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
949861c4-29e1-5263-a006-615c1ce9e308,L12-S04,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
0df7fc38-5e70-5559-b946-3ced907a26d7,L12-S04,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
ddcd50c0-c49a-5adf-a748-9b0c33682958,L12-S05,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
d78f44d6-5a94-5b65-9775-09adaa7d90fb,L12-S05,NEAR_FORM_CONFUSION,HISTORICAL_ID_PRESERVED_FROM_PRIOR_ARTIFACT,question-authoring-recovery-v1.0.0
f083640e-af3a-5a70-b53e-443394812cf2,L12-S05,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
47ced59b-5160-5de5-937d-9b52eeee60c0,L12-S06,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
b8c9c2cc-3d6f-58e1-8473-be0095d9d780,L12-S06,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
452991e8-0551-50a5-986f-d76d02d9648c,L12-S06,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
9968e588-5efa-5114-bbff-afd66db0a0b4,L12-S07,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
5f27e55c-2d3f-5a91-8815-06b65f9381d1,L12-S07,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
efcd4520-ba91-5dec-9635-8dc48adcaa5a,L12-S07,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
1a5dfd0c-d13d-5e65-bb3d-2a2dd79526bd,L13-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
8ad303a3-0f50-5f2f-87f5-ffe66a591ec3,L13-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
ef30a913-cd08-5307-adf6-29a786ae42b5,L13-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
8b4d7307-a2e3-5e14-b438-17df77ee85e1,L13-S02,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
ed8b0daa-5edf-5fe4-9c06-688a3ef6b60f,L13-S02,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
1abf0945-dd82-5ff9-9e38-96b7ce59e1c7,L13-S02,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
d6dcfdcd-40d0-5119-b27a-1a113b6004bd,L13-S03,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
f157a8c1-6f2e-53f2-9f48-2a236dec829c,L13-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
b76b83f9-8c0d-5b04-b11b-5656c47fda62,L13-S03,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
83290e9e-b6ce-52dc-8c4b-ed9a41a38f7b,L13-S04,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
e92498b3-7b8e-5b8c-9024-932a07492386,L13-S04,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
967bbd9c-9b02-552a-8d47-337c4451b2ce,L13-S04,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
58b856c7-b57e-5eb8-a5d6-86bdb8d1e426,L13-S05,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
bbb83202-d2c7-58d6-9392-825012c4ef9f,L13-S05,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
03653965-24ea-5a19-8b4f-ee76ca702234,L13-S05,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
46d4c618-5413-58ab-90cf-38fce9ebe6ed,L13-S06,OVERGENERALIZATION,HISTORICAL_ID_PRESERVED_FROM_PRIOR_ARTIFACT,question-authoring-recovery-v1.0.0
c22487bc-e956-5e7f-8471-fb0247421334,L13-S06,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
d56d9a90-a0cf-5bb8-96fb-0dde74f4d17a,L13-S06,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
2ee9ca60-47b5-5a9c-a07b-842e00b6e5a1,L14-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
92ac493a-7820-5665-9e64-9c572ada2356,L14-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
05d591bb-0fd1-5a07-a8fa-066fb8ca369b,L14-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
1c938276-8410-5a0f-baf1-a4a79e354418,L14-S02,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
e44a137d-1565-5cd7-b4aa-6a054c38aa2d,L14-S02,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
5d3ded53-b5de-51c7-b49f-6fa2cde9fca7,L14-S02,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
724ec539-3e60-5bbe-81a3-bf3433320498,L14-S03,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
83fde206-cdef-5bca-8be8-fab4e1037563,L14-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
1a219eea-8f49-54fd-a0be-f20030ce7135,L14-S03,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
65d5f6d4-a74c-50dd-9a2e-b20cf245675d,L14-S04,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
c8776509-f373-5e07-8fad-88f5d519dfe3,L14-S04,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
e3082347-dc6e-5219-8c8e-023016e7d18f,L14-S04,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
5311eb31-0854-5b9d-aae4-000d5a1fed60,L14-S05,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
e348996d-6f12-5834-99b9-b284e74eb9f1,L14-S05,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
279f56d5-8e66-5633-9b01-0c0e05f9737d,L14-S05,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
91797344-82ee-5449-b252-35978ce7a4b3,L14-S06,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
2d3393ae-475d-513d-b966-9a37e617e4a1,L14-S06,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
895e9497-abdd-57ff-bbef-aa9523841c2c,L14-S06,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
6faa0830-f9f3-52d5-af36-8f13ad2ff6c8,L15-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
79bc4a82-f30c-5505-99da-d3afe01e5e6e,L15-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
729c2711-27bc-5dae-bc90-0c38eb2119df,L15-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
cade9d59-4ab7-5b9c-a17f-35ab45105002,L15-S02,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
7df9fdcc-48f4-5a56-93e6-64e7018da63c,L15-S02,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
498a9d1d-2b12-582a-be1f-d2a58a4a3daa,L15-S02,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
06e47734-1240-53ab-bf6c-261a2b5c4f20,L15-S03,OVERGENERALIZATION,HISTORICAL_ID_PRESERVED_FROM_PRIOR_ARTIFACT,question-authoring-recovery-v1.0.0
78af3dfe-81c0-540c-a8e2-2ca9ab50ac3a,L15-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
8b46e81e-2eb0-5af6-8eee-87465df9ddfa,L15-S03,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
54739000-ebe1-52cf-8763-7441fe87d54c,L15-S04,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
a191bdd3-5063-567c-9ae1-9a06fd98b7e6,L15-S04,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
fa7e9701-2c7b-5a00-a2bf-3d840856d05b,L15-S04,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
5f6a9b27-b570-5dff-a9e5-3197069b659e,L15-S05,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
fdd744c7-0b59-54b4-9485-f016ee543b43,L15-S05,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
ca84906c-6ccb-5a63-b4e9-40a314390edd,L15-S05,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
97e5fae4-d741-5267-ac08-c1d66e3ac57f,L16-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
fa59a58e-d917-5f95-9ca0-e10961980c20,L16-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
c241928d-5ecd-579c-8ebd-9c1c8277328b,L16-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
06335538-b76e-55c0-b1de-1fc2d13288fb,L16-S02,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
cf5bb261-f702-55e7-9aa4-68c9cb81a9be,L16-S02,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
a4a046f4-bca2-587f-927e-88dde0ee8238,L16-S02,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
371eb548-b164-5778-85ca-4b50b4328163,L16-S03,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
3bdd51d6-a3a9-5fb2-a0c2-c0039813cf15,L16-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
6fd743a6-3fa7-572f-8506-8104fdfcbf5a,L16-S03,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
397020b0-e508-5c81-8a0b-851087f86621,L16-S04,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
5be929ad-cba3-5aa8-a7d4-ff0822e212bf,L16-S04,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
e608df8e-28e2-59e1-a5ad-ab38bd4c5d73,L16-S04,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
4f33aae9-7c36-52fa-a0e6-4806fd639880,L16-S04,EXCEPTION_NEGLECT,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
970ddb85-45d8-5a96-b4df-60ff7a4baf68,L17-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
6bab19fe-c0ba-5a44-a987-26097e737a3a,L17-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
67a0f891-4b4b-5852-960a-f45705702c20,L17-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
58700dd0-e6e6-5fdf-8817-5ec99dae2aa8,L17-S02,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
0c79b137-da04-5819-9502-4d682436571d,L17-S02,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
37498e1e-84e5-5991-9656-03c734c0bbe2,L17-S02,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
37809513-4727-52db-957f-b50e85a59406,L17-S03,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
012fd54c-345c-57bc-a232-3f5b85ae0bb6,L17-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
b81a5ee2-be07-56fd-ae8c-a6d1b708cb29,L17-S03,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
86a81ad2-dcfa-5189-8dc4-30131a299b97,L17-S04,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
4e2fafce-e967-592a-9646-f1be2820804f,L17-S04,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
7ec38bed-0ee2-5c33-bf6f-0da7bdb30c76,L17-S04,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
a6dde892-62fb-56d2-a9b3-78e5e4fb8119,L18-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
884867bb-2462-59b9-9b1b-2328c145743f,L18-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
d255768b-e73f-5469-8127-15c57b1e3453,L18-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
ab8c6221-4bb9-5fa5-a769-ab4f1f6f1885,L18-S02,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
06c17533-db22-5adb-8644-9f48e8c1de0f,L18-S02,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
2d2047e5-5588-5070-9706-86f05609a9c5,L18-S02,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
51969b9f-9159-5178-bba0-27da95766d72,L18-S03,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
54443c6a-b6e3-5418-957a-d695818ff621,L18-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
c1b4fa2b-27b3-5085-9255-d940063b9cc2,L18-S03,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
faa63ea2-c483-51c9-9d19-201d5784fe5d,L18-S04,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
de3883f2-2289-5815-9ab9-77af41931997,L18-S04,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
0bb4d432-0544-5ecb-aa41-0ec248f69c38,L18-S04,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
257a1d92-f1ed-5348-b72f-e30f28c05d4e,L18-S05,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
275341f0-6bc8-5206-bdac-55c88788ea37,L18-S05,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
c75e1b46-956c-596e-8f99-5da8b1f3d91c,L18-S05,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
0d3eff4d-d3da-526d-8bc9-c7cf77d9e243,L18-S05,EXCEPTION_NEGLECT,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
e6c3d3df-df0c-5e30-a870-5575bad8b985,L18-S06,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
8565924f-a7c6-5ecd-b8cd-5ad185743ff4,L18-S06,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
cce64aac-4ee2-5d04-b99c-6f4343bc3aa6,L18-S06,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
a137c40e-13ee-528b-8e6f-db42ea5563fc,L19-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
7de917b6-8caa-5b02-be12-59f842ae0eda,L19-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
e7c6bb02-4767-54f8-8c2b-6335c798fda8,L19-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
69fd52a4-d581-5801-896e-535f7752cec0,L19-S02,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
b68343d5-b60d-555f-b1d0-ec9b58667709,L19-S02,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
2c3d8000-9064-5b2f-adc4-3505c06a6005,L19-S02,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
15319091-1d23-56e9-8211-47e713b1d84d,L19-S03,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
65c96162-1db3-5193-b29a-17628f0fa59b,L19-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
0dcb8e0d-1df0-502e-b646-38b28b54a5d6,L19-S03,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
bb1c3fdc-f8c2-5690-a859-c7ac0455164d,L19-S04,OVERGENERALIZATION,HISTORICAL_ID_PRESERVED_FROM_PRIOR_ARTIFACT,question-authoring-recovery-v1.0.0
191f6245-5c16-5268-b19f-c60b3e6b72e6,L19-S04,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
5c24b5ce-6f19-5d61-9f31-bf0b4ac29cb9,L19-S04,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
5adb9cce-79a6-53b5-9a87-5057be4d2149,L19-S05,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
9c6f98ea-eedc-5b6b-b45d-fde43a69b09d,L19-S05,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
afbb277c-cc1d-56fa-9d1d-e9161e1592b2,L19-S05,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
5bffedb9-ae2e-5b1e-9592-0cd7b9073f29,L19-S06,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
3a1fd4b7-a092-5078-aeb4-9d4991627f11,L19-S06,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
e06c742d-0e9d-50a9-a88b-3bf598254a47,L19-S06,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
e02b4bae-260c-539e-9541-51bdf554b94b,L20-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
f9b2c2f4-eecb-54a7-b951-1c60884d7d03,L20-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
cb28c5be-6afb-5244-8998-207aed7939a5,L20-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
6417ef35-86fe-503a-8a39-69406737509d,L20-S02,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
cf01d355-7293-5cf4-8b83-047bc7caa6b9,L20-S02,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
2244a25b-405c-5a03-8b3a-eb33d11eaaa4,L20-S02,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
b7398522-8c4b-57bd-bbe7-7f25da4fd72e,L20-S02,EXCEPTION_NEGLECT,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
2bbea696-be2d-57c6-807d-6675dc3da165,L20-S03,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
b0abdd92-27a8-554e-931f-bb03a0ed0a99,L20-S03,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
0b4400a6-6b0e-5864-849e-d132fae0ba44,L20-S03,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
164039bf-ea21-5b5d-884e-d51c6808249b,L20-S04,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
2ab5927c-e131-5bae-adec-12c255654916,L20-S04,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
8048fd24-02bd-528f-8d4e-9b78b6e728d7,L20-S04,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
a646ac93-65a4-59a6-9bd0-6037edabdb87,L20-S05,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
1ca765ec-ce05-5f9d-943c-3f3ff19e6b12,L20-S05,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
1cf72acc-bc48-5ef9-b2f3-63f41b616261,L20-S05,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
8ddd2510-6199-5ae1-9da4-3a681d47f91f,L20-S05,EXCEPTION_NEGLECT,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
92474720-838c-5754-9d67-ca2be279846a,L21-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
ebb5bcb0-7182-5da7-9baa-aa42f468f91b,L21-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
87337538-f947-5809-ad42-bcda780cf812,L21-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
b0c3b624-27a2-58b8-aa0c-818b0f359ebe,L21-S02,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
76365f38-a5e2-50ad-b627-97260396d728,L21-S02,NEAR_FORM_CONFUSION,HISTORICAL_ID_PRESERVED_FROM_PRIOR_ARTIFACT,question-authoring-recovery-v1.0.0
4997aac2-fd24-523d-9eac-4fa4dd2e93dd,L21-S02,CONTEXT_ROLE_MISMATCH,HISTORICAL_ID_PRESERVED_FROM_PRIOR_ARTIFACT,question-authoring-recovery-v1.0.0
5cc01893-a197-5e08-868b-860cbf7c7587,L21-S02,EXCEPTION_NEGLECT,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
aa99942f-c510-5ae8-8c1e-d7568a34468f,L22-S01,OVERGENERALIZATION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
e503703d-4836-55ca-9e51-d6ef237415a9,L22-S01,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
1f06908d-ebb1-5dcd-8a12-aa23c5dea3ae,L22-S01,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
51a46fee-3ea6-5371-9138-982f5c51800b,L22-S02,OVERGENERALIZATION,HISTORICAL_ID_PRESERVED_FROM_PRIOR_ARTIFACT,question-authoring-recovery-v1.0.0
96196f83-b180-5ccd-aa77-bd70835858f2,L22-S02,NEAR_FORM_CONFUSION,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
75efa3bd-9368-52c4-bbdf-9cfd2745ac43,L22-S02,CONTEXT_ROLE_MISMATCH,RECOVERED_DETERMINISTIC_UUID5,question-authoring-recovery-v1.0.0
