subtopic_id,subtopic_code,lesson_id,lesson_no,lesson_title_fr,title_fr,title_fa_draft,definition_short_fa,explanation_long_fa,notes_exceptions_register,source_book_pages,source_pdf_pages,source_ref,source_basis,translation_status,content_version
499c8f23-9206-406e-bfdf-17c037f8cd83,L13-S02,99f4cbed-373c-4bf4-affd-8eda53373a56,13,LES NOMBRES,Orthographe des nombres composés,املای اعداد مرکب,اعداد مرکب تا 100 با خط تیره نوشته می‌شوند و در 21/31/... الگوی et دیده می‌شود.,vingt/cent فقط در شرایط خاص s می‌گیرند؛ mille ثابت و million/milliard اسم جمع‌پذیرند.,,60,62,Lesson 13; printed p. 60,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
7ed15aa0-40bc-4af9-a6db-2aaa411c21b2,L13-S03,99f4cbed-373c-4bf4-affd-8eda53373a56,13,LES NOMBRES,Prononciation des nombres,تلفظ اعداد,همخوان پایانی برخی اعداد بسته به جایگاه و واژهٔ بعدی تلفظ یا حذف می‌شود.,"کتاب برای cinq, six, sept, huit, neuf, dix و liaison چند الگوی آوایی دارد؛ neuf پیش از heures/ans تلفظ ویژه دارد.",,60,62,Lesson 13; printed p. 60,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
b9fa8bfb-169a-4d08-8225-a40edae8dc5e,L13-S04,99f4cbed-373c-4bf4-affd-8eda53373a56,13,LES NOMBRES,Nombres ordinaux et fractions,ترتیبی و کسر,اعداد ترتیبی جایگاه در سری و demi/tiers/quart کسر را بیان می‌کنند.,کتاب nombre (کمیت) را از numéro (شمارهٔ عضو یک سری) جدا می‌کند.,,62,64,Lesson 13; printed p. 62,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
b8785c0a-41e3-44b8-ba0f-8370b28bfce0,L13-S05,99f4cbed-373c-4bf4-affd-8eda53373a56,13,LES NOMBRES,« an » vs « année »,an در برابر année,an بیشتر واحد زمان با عدد و année بیشتر بر مدت/کیفیت دوره تأکید دارد.,با صفت/ترتیبی و کمیت‌های نامعین، année رایج‌تر است.,,62,64,Lesson 13; printed p. 62,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
aa17cf04-3a4a-4e38-bbc3-a5a669b3d177,L13-S06,99f4cbed-373c-4bf4-affd-8eda53373a56,13,LES NOMBRES,Fréquence avec nombres,بسامد عددی,tous les + مدت یا tous les deux jours و مانند آن، تکرار دوره‌ای را بیان می‌کند.,عدد فاصلهٔ بین رخدادهای تکراری را مشخص می‌کند.,,62,64,Lesson 13; printed p. 62,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
3a53e567-a0aa-4b47-b5c0-140edfcdb238,L14-S01,8b0727a3-b94e-4d9d-bb86-9a0045b8685a,14,LE TEMPS (1),Jour et date,روز و تاریخ,تاریخ با nous sommes/on est + روز/تاریخ بیان می‌شود.,article le پیش از تاریخ می‌آید؛ روز اول ماه premier و پس از آن اعداد اصلی است.,,64,66,Lesson 14; printed p. 64,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
041d6a68-b771-495e-be00-aa78da960caf,L14-S02,8b0727a3-b94e-4d9d-bb86-9a0045b8685a,14,LE TEMPS (1),Jour unique vs habitude,روز مشخص و عادت,lundi یک دوشنبهٔ مشخص/نزدیک و le lundi عادت تکرارشونده را بیان می‌کند.,article در اینجا نقش معنایی در بسامد دارد.,,64,66,Lesson 14; printed p. 64,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
89db4db8-781c-4c94-a018-5868fbe52c15,L14-S03,8b0727a3-b94e-4d9d-bb86-9a0045b8685a,14,LE TEMPS (1),"Mois, saisons, années et siècles",ماه/فصل/سال/قرن,ماه‌ها معمولاً با en، فصل‌ها با au/en و سال‌ها با en می‌آیند.,au printemps؛ en été/automne/hiver؛ قرن‌ها با au.,,64,66,Lesson 14; printed p. 64,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
3f4cb2bd-51ff-42cd-b847-02fa0d06ff8c,L14-S04,8b0727a3-b94e-4d9d-bb86-9a0045b8685a,14,LE TEMPS (1),Heure,ساعت,ساعت با il est + heure(s) و quart/demie/moins بیان می‌شود.,une demi-heure ولی une heure et demie نشان‌دهندهٔ جایگاه و توافق demi است.,,66,68,Lesson 14; printed p. 66,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
7e2940b0-d030-443d-8925-1af8680ef450,L14-S05,8b0727a3-b94e-4d9d-bb86-9a0045b8685a,14,LE TEMPS (1),Heure officielle et ponctualité,ساعت رسمی و وقت‌شناسی,الگوی 24ساعته برای زمان رسمی؛ en avance/à l’heure/en retard برای نسبت با وقت مقرر است.,tôt/tard با جلو/عقب بودن نسبت به قرار یکسان نیست.,,66,68,Lesson 14; printed p. 66,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
7527fbd0-b459-42ab-b4bd-ea015779463c,L14-S06,8b0727a3-b94e-4d9d-bb86-9a0045b8685a,14,LE TEMPS (1),Météo impersonnelle,هواشناسی بی‌شخص,برای هوا از il fait + adjectif، il y a + nom یا افعال بی‌شخص pleuvoir/neiger استفاده می‌شود.,il fait froid ساخت معیار است، نه c’est/il est froid برای وضعیت هوا.,,66,68,Lesson 14; printed p. 66,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
e4b502e3-1e86-437b-9f13-5489dedacd88,L15-S01,b182d62b-44dc-4893-b88c-75ef935c0111,15,LES INDÉFINIS,Adjectifs indéfinis,صفات نامعین,"quelques, plusieurs, chaque, tout/toute/tous/toutes, certain(e)s, d’autres, aucun کمیت/توزیع نامعین را بیان می‌کنند.",هرکدام رفتار شمار و معنای توزیعی خاص دارند؛ chaque افراد مجموعه را جداگانه در نظر می‌گیرد.,,68,70,Lesson 15; printed p. 68,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
d1a1e426-69fc-426d-bbec-7fac686417bd,L15-S02,b182d62b-44dc-4893-b88c-75ef935c0111,15,LES INDÉFINIS,« aucun » sans « pas »,aucun بدون pas,aucun/aucune در نفی با ne می‌آید و pas نمی‌گیرد.,خود aucun عنصر منفی را تأمین می‌کند.,,68,70,Lesson 15; printed p. 68,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
d9e529ef-39ee-4d9c-985d-1458f5649d83,L15-S03,b182d62b-44dc-4893-b88c-75ef935c0111,15,LES INDÉFINIS,Pronoms indéfinis,ضمیرهای نامعین,"quelques-un(e)s, chacun(e), tous/toutes و tout می‌توانند مستقل از اسم بیایند.",tous ضمیری تلفظ پایانی متفاوتی دارد؛ tout ضمیر خنثی برای چیزهاست.,,70,72,Lesson 15; printed p. 70,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
3ed479d1-f9d2-4bdf-a96d-c29c8d6c76ab,L15-S04,b182d62b-44dc-4893-b88c-75ef935c0111,15,LES INDÉFINIS,Quelqu’un/quelque chose/quelque part,نامعین‌های مثبت,این شکل‌ها به شخص/چیز/مکان نامشخص اشاره می‌کنند.,صفت پس از quelqu’un/quelque chose با de می‌آید و خود ضمیر از نظر جنس ثابت است.,,70,72,Lesson 15; printed p. 70,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
500d5ebf-e858-4fd3-bb03-749bdf808783,L15-S05,b182d62b-44dc-4893-b88c-75ef935c0111,15,LES INDÉFINIS,Personne/rien/nulle part,نامعین‌های منفی,personne، rien و nulle part معادل‌های منفی برای شخص/چیز/مکان‌اند.,در ساخت نفی جایگاه و الگوی ne خاص خود را دارند.,,70,72,Lesson 15; printed p. 70,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
d6ff73a9-773e-4f48-9665-927f73921c87,L16-S01,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,Conjugaison régulière des verbes en -er,صرف منظم -er,"ریشهٔ مصدر + e, es, e, ons, ez, ent الگوی غالب افعال -er است.",پایان‌های مفرد و -ent در تلفظ غالباً شنیده نمی‌شوند.,,74,76,Lesson 16; printed p. 74,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
a386c013-d99b-432f-a72d-df5419d9da2e,L16-S02,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,Prononciation des terminaisons,تلفظ پایان‌ها,نظام نوشتاری و شنیداریِ صرف -er یکسان نیست.,کتاب تفاوت شنیداری شکل‌ها و liaisonهای مناسب را برجسته می‌کند.,,74,76,Lesson 16; printed p. 74,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
400e9556-f5bc-412e-a8b2-b61639a90199,L16-S03,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,Verbes en -ier,افعال -ier,در افعالی مانند étudier، i ریشه حفظ می‌شود.,je پیش از واکه/h muet به j’ تبدیل می‌شود.,,76,78,Lesson 16; printed p. 76,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
c34a4ef8-40e3-41a7-8b68-4492dee1305e,L16-S04,619fe3c8-586f-4038-8ea0-e5ad5085412d,16,LES VERBES en « -ER » au PRÉSENT,Modifications orthographiques,تغییرات املایی -er,برای حفظ تلفظ، برخی ریشه‌ها در صرف تغییر املایی دارند.,g→ge و c→ç در nous، تغییرات e/é→è، دوبرابرشدن همخوان و y→i در خانواده‌های خاص دیده می‌شود.,acheter/lever، préférer/espérer، appeler/jeter، employer/essuyer؛ در -ayer دو شکل ممکن.,76,78,Lesson 16; printed p. 76,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
d556be68-4c55-4e89-92c1-f3966aa5a6ed,L17-S01,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),« depuis » et durée en cours,depuis و مدت ادامه‌دار,depuis مبدأ یا مدتی را بیان می‌کند که از گذشته شروع شده و تا حال ادامه دارد.,می‌تواند با تاریخ یا مدت بیاید؛ Il y a…que / Ça fait…que نیز همان رابطه را می‌سازند.,,80,82,Lesson 17; printed p. 80,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
fffc6ff1-b978-49fb-93e1-39175463ecb5,L17-S02,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),« pour » et durée prévue,pour و مدت پیش‌بینی‌شده,pour مدت برنامه‌ریزی‌شده یا قصدشده را بیان می‌کند.,جهت زمانی آن اغلب از حال به آینده است.,,80,82,Lesson 17; printed p. 80,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
3638e28d-815f-4bce-b3c2-27e5826d8159,L17-S03,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),« pendant » et durée finie,pendant و مدت محدود,pendant مدت دارای شروع و پایان را بیان می‌کند.,گاهی حذف می‌شود، اما برای تأکید بر مدت یا در آغاز جمله مفید است.,,80,82,Lesson 17; printed p. 80,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
a09a724f-5cb0-45ae-b88c-8cb07f335f4a,L17-S04,e3b8941a-3506-4903-b9f5-ede88a288def,17,LE TEMPS (2),« en » et temps nécessaire,en و زمان لازم,en مقدار زمان لازم برای انجام کامل کاری را بیان می‌کند.,تفاوت کلیدی: pendant مدت فعالیت؛ en زمان لازم برای به نتیجه رسیدن.,,80,82,Lesson 17; printed p. 80,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
9f65916f-0c81-4b75-a82a-eca35eebb24b,L18-S01,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,Adjectif vs adverbe,صفت در برابر قید,صفت اسم را و قید فعل/صفت/قید دیگر را توصیف می‌کند.,این تمایز پایهٔ bon/bien و rapide/vite است.,,82,84,Lesson 18; printed p. 82,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
ecea5ee1-14a0-48db-aa25-28d9d108d203,L18-S02,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,« bon » vs « bien »,bon در برابر bien,bon معمولاً صفت و bien معمولاً قید است، با چند کاربرد ثابت.,c’est bon برای مزه/حس/کافی‌بودن و c’est bien برای ارزیابی/تأیید عمومی به‌کار می‌رود.,,82,84,Lesson 18; printed p. 82,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
64f455fa-d39a-48c5-8216-c72eaeecec3a,L18-S03,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,« très » vs « beaucoup »,très در برابر beaucoup,très صفت/قید را تقویت می‌کند؛ beaucoup معمولاً مقدارِ فعل را.,با avoir faim/froid/peur/mal کتاب très را به‌جای beaucoup توصیه می‌کند.,,82,84,Lesson 18; printed p. 82,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
1d7fbf82-c298-48b7-9a8b-c1d5ed9c59b9,L18-S04,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,« aimer bien/beaucoup »,درجه‌های aimer,aimer bien، aimer beaucoup و aimer شدت/نوع علاقه متفاوتی القا می‌کنند.,کتاب آن‌ها را از نظر دوستی/علاقه/عشق مقایسه می‌کند.,,82,84,Lesson 18; printed p. 82,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
7b326a24-2848-47ad-905f-601470d0f656,L18-S05,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,Formation des adverbes en -ment,ساخت قید -ment,اغلب feminine adjective + -ment قید می‌سازد؛ پایان‌های خاص الگوهای ویژه دارند.,صفت پایان‌یافته به واکه مستقیماً -ment؛ -ent→-emment؛ -ant→-amment.,"gentiment, gaiement و چند شکل با تغییر/accents باید موردی یاد گرفته شوند.",84,86,Lesson 18; printed p. 84,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
2b915634-931b-42b4-8b19-b3c4c62eba27,L18-S06,ec290ee6-f705-4b74-98db-7e4079c54d60,18,L’ADVERBE,Adverbes de temps et de lieu,قیدهای زمان و مکان,قیدهای بسامد و مکان مانند toujours/souvent/parfois/jamais و dedans/dehors/là نقش قیدی دارند.,این مجموعه بعداً برای جایگاه قید در زمان‌های مرکب هم مهم است.,,84,86,Lesson 18; printed p. 84,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
ad40bfa1-3c4c-45e6-a013-9e075058b382,L19-S01,cb9bdbbf-0955-46a6-b979-69203ff4d988,19,L’EXPRESSION de la QUANTITÉ,Partitif et quantité indéterminée,partitif و مقدار نامعین,du/de la/de l’/des برای بخشی نامعین از ماده/مفهوم استفاده می‌شود.,article معین کل/نوع و partitif بخشی نامعین را متمایز می‌کند.,,86,88,Lesson 19; printed p. 86,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
7f685463-b199-4b30-96de-42dfd32feced,L19-S02,cb9bdbbf-0955-46a6-b979-69203ff4d988,19,L’EXPRESSION de la QUANTITÉ,« des » indéfini vs contracté,دو نقش des,des می‌تواند article نامعین جمع یا حاصل de+les باشد.,تشخیص از ساخت نحوی و معناست.,,86,88,Lesson 19; printed p. 86,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
123a04f1-09f8-45d6-b6ab-34fcc0b7b778,L19-S03,cb9bdbbf-0955-46a6-b979-69203ff4d988,19,L’EXPRESSION de la QUANTITÉ,Quantité exprimée + « de »,کمیت + de,پس از مقدار دقیق/کلی/واژهٔ کمیت، de جای partitif را می‌گیرد.,ساخت quantity + de + nom مستقل از جنس/شمار اسم است.,,88,90,Lesson 19; printed p. 88,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
0cefe77c-491e-4176-b539-4fc913604c14,L19-S04,cb9bdbbf-0955-46a6-b979-69203ff4d988,19,L’EXPRESSION de la QUANTITÉ,Négation et quantité,نفی و کمیت,در نفیِ صفر، article نامعین/partitif معمولاً به de تبدیل می‌شود.,در تصحیح تقابلی partitif می‌تواند حفظ شود.,,88,90,Lesson 19; printed p. 88,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
c3aa4aea-ddab-4b7d-bbb2-6dc965a6b246,L19-S05,cb9bdbbf-0955-46a6-b979-69203ff4d988,19,L’EXPRESSION de la QUANTITÉ,« sans » et article,sans و article,پس از sans معمولاً partitif نمی‌آید.,sans مستقیماً نبودن چیز را بیان می‌کند.,,86,88,Lesson 19; printed p. 86,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
4fec3f13-dc42-4049-b312-c1b7af05db3c,L19-S06,cb9bdbbf-0955-46a6-b979-69203ff4d988,19,L’EXPRESSION de la QUANTITÉ,« besoin/envie de » sans partitif,besoin/envie de بدون partitif,پس از avoir besoin de / avoir envie de، de جزو ساخت است و partitif اضافه نمی‌شود.,این نکته با کمیت نامعین اشتباه‌پذیر است.,,88,90,Lesson 19; printed p. 88,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
ca464ada-46fe-413a-b5ea-86e9b46350f7,L20-S01,dd8aa1ed-067c-4e17-a9db-10d3b630688a,20,LE PRONOM « EN »,« en » remplace « de + nom »,en به‌جای de+اسم,en مکمل‌های ساخته‌شده با de را، به‌ویژه برای چیزها، جایگزین می‌کند.,نقش en از ساخت فعل/اسم و حرف اضافهٔ de ناشی می‌شود.,,90;92,92;94,"Lesson 20; printed p. 90,92",uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
b6d899ef-5bd9-4fe9-b1a3-64ce4703fc62,L20-S02,dd8aa1ed-067c-4e17-a9db-10d3b630688a,20,LE PRONOM « EN »,« en » et partitif,en و partitif,en اسم همراه partitif/کمیت نامعین را جایگزین می‌کند.,اگر مقدار عددی بماند، en همچنان لازم است و مقدار پس از فعل می‌آید.,un/une نیز می‌تواند مقدار 1 باشد؛ در نفی ممکن است حذف شود.,90,92,Lesson 20; printed p. 90,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
00ed869e-93f9-40b0-9ec0-321dcd6b278e,L20-S03,dd8aa1ed-067c-4e17-a9db-10d3b630688a,20,LE PRONOM « EN »,« en » avec verbes en « de »,en با افعال de,"افعالی مانند parler de, rêver de, s’occuper de و ساخت‌های مشابه برای چیزها با en جایگزین می‌شوند.",برای شخص معمولاً de + pronom tonique استفاده می‌شود.,,92,94,Lesson 20; printed p. 92,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
3dea5185-7931-40ed-b50d-56f004a9d2ae,L20-S04,dd8aa1ed-067c-4e17-a9db-10d3b630688a,20,LE PRONOM « EN »,« en » d’origine,en برای مبدأ,en می‌تواند مکمل مکانی de را در venir de و ساخت مشابه جایگزین کند.,همان منطق de + complément را دنبال می‌کند.,,92,94,Lesson 20; printed p. 92,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
c3b56302-aae5-4362-9963-416e7d8e8d71,L20-S05,dd8aa1ed-067c-4e17-a9db-10d3b630688a,20,LE PRONOM « EN »,Expressions figées avec « en »,عبارت‌های ثابت en,"s’en aller, en avoir assez/marre, n’en pouvoir plus, s’en occuper و مانند آن واحدهای واژگانی‌اند.",در این موارد en بخشی از عبارت تثبیت‌شده است.,en avoir marre محاوره‌ای است.,92,94,Lesson 20; printed p. 92,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
1db8bf87-fde9-4af4-8813-d4d94427b8d5,L21-S01,a7d4b7ab-babf-44fd-8d1b-09d273f60704,21,LA SITUATION dans l’ESPACE (2),Régions/départements/États: en/dans le/dans les,مکان در ناحیه/استان/ایالت,برای واحدهای جغرافیایی، en با مؤنث، dans le با مذکر و dans les با جمع به‌کار می‌رود.,انتخاب حرف اضافه به جنس و شمار نام جغرافیایی وابسته است.,,94,96,Lesson 21; printed p. 94,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
52869adf-d799-4acc-bb0f-fcf07319a3cc,L21-S02,a7d4b7ab-babf-44fd-8d1b-09d273f60704,21,LA SITUATION dans l’ESPACE (2),Origine géographique: du/de/d’,مبدأ جغرافیایی,مبدأ با du برای مذکر، de برای مؤنث و d’ پیش از واکه بیان می‌شود.,h aspiré مانع elision می‌شود.,کتاب تأکید می‌کند de Chine درست است، نه *du Chine.,94,96,Lesson 21; printed p. 94,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
0ab52be9-3159-469a-81f1-4edec55f47a1,L22-S01,526ffab9-fc9b-4221-997e-e57dfbf9694a,22,LE COMPARATIF et LE SUPERLATIF,Comparatif de qualité,مقایسهٔ کیفیت,plus/aussi/moins + adjectif/adverbe + que شدت کیفیت را مقایسه می‌کند.,ساخت با صفت و قید مشابه است و عنصر مقایسه با que معرفی می‌شود.,,96,98,Lesson 22; printed p. 96,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
558004ad-110c-443c-80f4-f203de1e60ac,L22-S02,526ffab9-fc9b-4221-997e-e57dfbf9694a,22,LE COMPARATIF et LE SUPERLATIF,Comparatif de quantité,مقایسهٔ کمیت,با فعل یا اسم، plus/autant/moins برای مقایسهٔ مقدار استفاده می‌شود.,برای اسم معمولاً de + nom در ساخت کمیت ظاهر می‌شود.,,96,98,Lesson 22; printed p. 96,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
5e3c38ea-1fa3-44ac-a8a9-d9371584e59f,L22-S03,526ffab9-fc9b-4221-997e-e57dfbf9694a,22,LE COMPARATIF et LE SUPERLATIF,Comparaison avec « comme »,شباهت با comme,comme همانندی/شباهت کیفی را بیان می‌کند.,با مقایسهٔ درجه‌ای plus/aussi/moins یکسان نیست.,,96,98,Lesson 22; printed p. 96,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
c446cd47-6800-408e-bdf8-78cb2c529870,L22-S04,526ffab9-fc9b-4221-997e-e57dfbf9694a,22,LE COMPARATIF et LE SUPERLATIF,Superlatif,عالی‌ترین/کمترین,le/la/les + plus/moins + adjectif برای superlatif است.,گروه مقایسه غالباً با de معرفی می‌شود و c’est…qui نیز می‌تواند رابطهٔ عالی را بسازد.,,96,98,Lesson 22; printed p. 96,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
735c66e5-9ca8-405b-ae1c-1d5e8a533580,L22-S05,526ffab9-fc9b-4221-997e-e57dfbf9694a,22,LE COMPARATIF et LE SUPERLATIF,« meilleur » vs « mieux »,meilleur در برابر mieux,meilleur شکل مقایسه‌ای bon و mieux شکل مقایسه‌ای bien است.,meilleur صفت و mieux قید/ساخت مستقل است؛ le meilleur/le mieux superlatif متناظرند.,il vaut mieux ساخت رایج برای توصیه/ترجیح است.,100,102,Lesson 22; printed p. 100,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
50607a6d-4c46-43eb-9631-704ca3f1a8a4,L23-S01,327c43bc-8757-4e51-aff0-9c04775c57cf,23,LE VERBE « ALLER »,Conjugaison de « aller »,صرف aller,"aller فعل نامنظم با vais, vas, va, allons, allez, vont است.",هم حرکت و هم بعداً ساخت futur proche را می‌سازد.,,102,104,Lesson 23; printed p. 102,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
15620efc-5c97-48a8-a7d4-6437cbb2ada7,L23-S02,327c43bc-8757-4e51-aff0-9c04775c57cf,23,LE VERBE « ALLER »,Aller + lieu / chez,aller با مقصد و chez,aller به مقصد با حرف اضافهٔ مناسب و به نزد شخص/حرفه با chez می‌آید.,اگر مکان معلوم باشد، y می‌تواند جای آن را بگیرد.,,102,104,Lesson 23; printed p. 102,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
c0070cde-3262-46b8-a554-d9ed856927d0,L23-S03,327c43bc-8757-4e51-aff0-9c04775c57cf,23,LE VERBE « ALLER »,Moyens de transport,وسیلهٔ حمل‌ونقل,en با بیشتر وسایل حمل‌ونقل می‌آید.,استثناهای رایج با à هستند.,"à pied, à bicyclette, à cheval.",102,104,Lesson 23; printed p. 102,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
d74d7c3e-9a72-4491-a758-a4247310b6f9,L24-S01,e3b468de-4bc2-4b96-b4dc-0bfa0c3d5a85,24,LE PRONOM « Y »,« y » remplace un lieu,y به‌جای مکان,y مکمل مکانی را جایگزین می‌کند.,به‌جای تکرار مقصد/مکان، y پیش از فعل قرار می‌گیرد.,,104,106,Lesson 24; printed p. 104,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
e89d41ea-ec9e-4647-9ddc-d1e1def897fb,L24-S02,e3b468de-4bc2-4b96-b4dc-0bfa0c3d5a85,24,LE PRONOM « Y »,« y » remplace « à + chose »,y به‌جای à+چیز,"برای چیزها در penser à, participer à, s’intéresser à و مشابه، y مکمل را جایگزین می‌کند.",نوع مرجع شخص/چیز در انتخاب ضمیر تعیین‌کننده است.,,104,106,Lesson 24; printed p. 104,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
60e31850-bea1-4205-ae5e-b2744e1e5164,L24-S03,e3b468de-4bc2-4b96-b4dc-0bfa0c3d5a85,24,LE PRONOM « Y »,Personnes après « à »,شخص پس از à,برای شخص، بسیاری از ساخت‌ها به‌جای y از pronom tonique یا lui/leur استفاده می‌کنند.,افعال ارتباطی مانند parler à معمولاً lui/leur؛ penser à quelqu’un معمولاً ضمیر تونیک.,,104,106,Lesson 24; printed p. 104,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
fce5c8b2-31b5-42ee-81ac-e1624d60de14,L24-S04,e3b468de-4bc2-4b96-b4dc-0bfa0c3d5a85,24,LE PRONOM « Y »,Expressions figées avec « y »,عبارت‌های ثابت y,چند عبارت رایج y را به‌صورت جزء تثبیت‌شده دارند.,این موارد باید واحد واژگانی در نظر گرفته شوند، نه فقط جایگزینی مکانی.,,104,106,Lesson 24; printed p. 104,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
6116a265-0854-47df-bd77-e8497f5ded0f,L25-S01,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),« à » point spatial/temporel,à برای نقطهٔ مکان/زمان,à نقطهٔ مشخص در مکان یا زمان را معرفی می‌کند.,این کاربرد پایهٔ ساخت بازه و حدود است.,,106,108,Lesson 25; printed p. 106,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
b44a169b-4f28-4d4e-8fe2-bd68a14bec40,L25-S02,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),« de…à… » intervalle,بازهٔ de…à,de…à فاصله یا بازهٔ میان دو نقطه را بیان می‌کند.,با article شکل‌های du…au به‌کار می‌روند.,,106,108,Lesson 25; printed p. 106,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
ce9efb13-98f1-4f9c-b71a-15411574732b,L25-S03,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),« jusqu’à » limite finale,حد نهایی با jusqu’à,jusqu’à پایان/مرز نهایی حرکت یا زمان را مشخص می‌کند.,تمرکز آن بر انتهای بازه است.,,106,108,Lesson 25; printed p. 106,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
a7b92bcb-fb8b-4cbe-864e-ba7d91cf86a2,L25-S04,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),« à partir de » point de départ,آغاز با à partir de,à partir de شروع یک بازه یا وضعیت را بیان می‌کند.,در تقابل با jusqu’à بر مرز آغاز تمرکز دارد.,,106,108,Lesson 25; printed p. 106,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
5f6c62e9-ec9a-4e8f-87cb-bbde0201628d,L25-S05,aece8fe7-c303-4257-a531-a3d6e0f242de,25,LA SITUATION dans l’ESPACE et le TEMPS (3),Approximation « vers/environ »,تقریب vers/environ,vers برای زمان تقریبی و environ برای کمیت/زمان تقریبی به‌کار می‌رود.,کتاب میان vers + heure و il est environ… تمایز ساختی می‌گذارد.,,106,108,Lesson 25; printed p. 106,uploaded_book_only,approved_project_translation_v1.0,stage1-v1.0
