schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B172-Q014,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,0b71d77b-bd78-48ad-bc64-fbdc9dfb7d17,L38-S02,,CLOZE_CONTEXT,"Marc vit à Nantes. Il est aujourd’hui à Rennes et prévoit un nouveau déplacement vers Nantes demain. Vous êtes à Rennes au moment où il parle. Il dit : « Demain, je ___ à Nantes. »",fr-FR,reviens,retourne,rentre ici,viens,fr-FR,B,پاسخ درست: «retourne». «retourner» یعنی «دوباره رفتن» و دیدگاه «aller» را حفظ می‌کند، در حالی که «revenir» یعنی «دوباره آمدن» به سوی نقطهٔ مرجع. مقصد Nantes از محل فعلیِ گفت‌وگو جداست و حرکت دوباره به آن مقصد انجام می‌شود؛ بنابراین «retourne» یعنی دوباره رفتن، نه دوباره آمدن به مرجع. منبع آموزشی: درس 38 «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S02 (« retourner » vs « revenir » / retourner در برابر revenir)، صفحهٔ چاپی 164، PDF صفحهٔ 166.,نادرست است؛ «reviens» دوباره آمدن به سوی مرجع را می‌رساند، در حالی که این گزینه در جایگاهی قرار دارد که جهت دیگری لازم است.,درست است؛ «retourne» جهتِ بازگشت/تکرار حرکت را مطابق نقطهٔ مرجع سؤال بیان می‌کند.,نادرست است؛ «rentre ici» بازگشت به خانه/کشور خود را مشخص می‌کند و از معنای عمومیِ بازگشت به مرجع فراتر می‌رود.,نادرست است؛ «viens» مؤلفهٔ بازگشتِ تکرارشونده و نقطهٔ مرجعِ لازم را به‌درستی نشان نمی‌دهد.,fr-FR,f5ae0af5-9863-51b3-973f-6e96989a3ea2,,fdb8aa88-05b9-5110-ad6b-fc74023f44a5,7588c3ac-fd52-5e8f-95a5-7a065e69e200,VERY_HARD,3.55,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q015,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,915bb937-ae94-4d2a-9e18-f40310946474,L38-S03,,CLOZE_CONTEXT,"Après plusieurs années au Canada, une famille française décide de s’installer de nouveau en France. Dans la terminologie du chapitre, elle peut dire : « Nous ___ en France l’an prochain. »",fr-FR,revenons au bureau,retournons avec nous,rentrons,visitons,fr-FR,C,پاسخ درست: «rentrons». «rentrer» در این درس برای بازگشت به خانه/محل سکونت و نیز، با بافت مناسب، بازگشت به کشور مبدأ به‌کار می‌رود. بافت صریحاً بازگشت به کشور مبدأ/کشور خود را بیان می‌کند؛ «rentrons» همان کاربرد «rentrer» را فعال می‌کند. منبع آموزشی: درس 38 «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S03 (« rentrer » / rentrer)، صفحهٔ چاپی 164، PDF صفحهٔ 166.,نادرست است؛ «revenons au bureau» فقط بازگشت به یک نقطهٔ مرجع را می‌رساند و معنای دقیقِ بازگشت به خانه/کشور خود را تضمین نمی‌کند.,نادرست است؛ «retournons avec nous» بر دوباره رفتن تأکید دارد و معنای اختصاصی «بازگشت به خانه/کشور خود» را ندارد.,درست است؛ «rentrons» بازگشت به خانه/محل خود یا کشور مبدأ را، مطابق بافت، مشخص می‌کند.,نادرست است؛ «visitons» فعلِ بازدید است و با مفهوم بازگشت به محل سکونت یا کشور مبدأ ارتباطی ندارد.,fr-FR,dc47e5ff-43db-5a27-9a09-2a966c4a5dbb,6f7a6d6a-ab84-5713-bc77-97e125a14e0e,,805e93ad-2220-5cb3-82ae-d11014fb0a47,VERY_HARD,3.55,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q016,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,a11e9294-f086-45ad-a720-b4f8d3582754,L38-S04,,CORRECT_SENTENCE,Vous invitez une collègue à accompagner votre groupe. Quelle phrase respecte la règle spéciale du chapitre ?,fr-FR,Tu viens avec nous au déjeuner ?,Tu vas avec nous au déjeuner ?,Tu retournes avec nous au déjeuner ?,Tu visites avec nous au déjeuner ?,fr-FR,A,پاسخ درست: «Tu viens avec nous au déjeuner ?». در الگوی ویژهٔ همراهیِ درس، «avec moi / avec nous» با «venir» می‌آید؛ شخص به گوینده یا گروهِ مرجع می‌پیوندد. سؤال همراه شدن با گوینده یا گروه او را می‌سنجد و عبارت «avec moi/nous/vous» این مرکز مرجع را آشکار می‌کند؛ «Tu viens avec nous au déjeuner ?» الگوی هدفِ «venir» را رعایت می‌کند. منبع آموزشی: درس 38 «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S04 (« avec moi/nous » et « venir » / با من/ما و venir)، صفحهٔ چاپی 164، PDF صفحهٔ 166.,درست است؛ «Tu viens avec nous au déjeuner ?» الگوی همراهی با گوینده یا گروهِ مرجع را با «venir» رعایت می‌کند.,نادرست است؛ «Tu vas avec nous au déjeuner ?» در الگوی هدفِ همراهی با «avec moi/nous» به جای «venir» از «aller» استفاده می‌کند.,نادرست است؛ «Tu retournes avec nous au déjeuner ?» معنای دوباره رفتن را اضافه می‌کند، نه همراه شدن ساده با گروه مرجع.,نادرست است؛ «Tu visites avec nous au déjeuner ?» فعل بازدید است و برای بیان همراهی با گروه مناسب نیست.,fr-FR,,e36096be-b783-599a-9a6d-252704705116,50415b1c-ce1d-5610-b266-c14d6ea508cb,593ead56-d46f-5915-a1e7-3cc691cc91b5,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q017,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,a11e9294-f086-45ad-a720-b4f8d3582754,L38-S04,,CORRECT_SENTENCE,Quelle phrase exprime correctement qu’une personne accompagne le locuteur et son groupe ?,fr-FR,Lina va avec nous au marché.,Lina retourne avec nous au marché.,Lina vient avec nous au marché.,Lina visite avec nous au marché.,fr-FR,C,پاسخ درست: «Lina vient avec nous au marché.». در الگوی ویژهٔ همراهیِ درس، «avec moi / avec nous» با «venir» می‌آید؛ شخص به گوینده یا گروهِ مرجع می‌پیوندد. سؤال همراه شدن با گوینده یا گروه او را می‌سنجد و عبارت «avec moi/nous/vous» این مرکز مرجع را آشکار می‌کند؛ «Lina vient avec nous au marché.» الگوی هدفِ «venir» را رعایت می‌کند. منبع آموزشی: درس 38 «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S04 (« avec moi/nous » et « venir » / با من/ما و venir)، صفحهٔ چاپی 164، PDF صفحهٔ 166.,نادرست است؛ «Lina va avec nous au marché.» در الگوی هدفِ همراهی با «avec moi/nous» به جای «venir» از «aller» استفاده می‌کند.,نادرست است؛ «Lina retourne avec nous au marché.» معنای دوباره رفتن را اضافه می‌کند، نه همراه شدن ساده با گروه مرجع.,درست است؛ «Lina vient avec nous au marché.» الگوی همراهی با گوینده یا گروهِ مرجع را با «venir» رعایت می‌کند.,نادرست است؛ «Lina visite avec nous au marché.» فعل بازدید است و برای بیان همراهی با گروه مناسب نیست.,fr-FR,463f84ab-4dd3-52f7-891b-b1dc9ae4fce0,f37749e4-1c0a-571c-a2c9-af6363d36984,,a8531911-41fe-514c-a4f5-e70ecdaa4df3,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q018,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,915bb937-ae94-4d2a-9e18-f40310946474,L38-S03,,CORRECT_SENTENCE,Vous terminez un séjour et retournez dans votre pays d’origine. Quelle phrase correspond à la règle du livre ?,fr-FR,Je visite dans mon pays demain.,Je viens mon pays demain.,Je rentre dans mon pays demain.,Je retourne avec moi dans mon pays demain.,fr-FR,C,پاسخ درست: «Je rentre dans mon pays demain.». «rentrer» در این درس برای بازگشت به خانه/محل سکونت و نیز، با بافت مناسب، بازگشت به کشور مبدأ به‌کار می‌رود. بافت صریحاً بازگشت به کشور مبدأ/کشور خود را بیان می‌کند؛ «Je rentre dans mon pays demain.» همان کاربرد «rentrer» را فعال می‌کند. منبع آموزشی: درس 38 «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S03 (« rentrer » / rentrer)، صفحهٔ چاپی 164، PDF صفحهٔ 166.,نادرست است؛ «Je visite dans mon pays demain.» فعلِ بازدید است و با مفهوم بازگشت به محل سکونت یا کشور مبدأ ارتباطی ندارد.,نادرست است؛ «Je viens mon pays demain.» معنای اختصاصیِ «rentrer» را در این بافت بازتولید نمی‌کند.,درست است؛ «Je rentre dans mon pays demain.» بازگشت به خانه/محل خود یا کشور مبدأ را، مطابق بافت، مشخص می‌کند.,نادرست است؛ «Je retourne avec moi dans mon pays demain.» بر دوباره رفتن تأکید دارد و معنای اختصاصی «بازگشت به خانه/کشور خود» را ندارد.,fr-FR,19ef3561-b32d-5302-b285-3aec35a14491,2d29b163-0748-5be0-af0b-c913b1c28b6e,,fa050066-5bb3-5cc6-8bc4-5facbc86e0a0,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q019,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,0b71d77b-bd78-48ad-bc64-fbdc9dfb7d17,L38-S02,,CORRECT_SENTENCE,Vous êtes dans le hall ; Ana en sort un instant et promet de rejoindre de nouveau ce même hall. Quelle phrase est correcte ?,fr-FR,Je retourne loin d’ici dans deux minutes.,Je rentre chez moi dans deux minutes.,Je vais avec nous dans deux minutes.,Je reviens dans deux minutes.,fr-FR,D,پاسخ درست: «Je reviens dans deux minutes.». «retourner» یعنی «دوباره رفتن» و دیدگاه «aller» را حفظ می‌کند، در حالی که «revenir» یعنی «دوباره آمدن» به سوی نقطهٔ مرجع. بازگشت در این سؤال به سوی همان نقطه‌ای است که در گفت‌وگو مرجع قرار گرفته است؛ «Je reviens dans deux minutes.» این «دوباره آمدن به مرجع» را بیان می‌کند. منبع آموزشی: درس 38 «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S02 (« retourner » vs « revenir » / retourner در برابر revenir)، صفحهٔ چاپی 164، PDF صفحهٔ 166.,نادرست است؛ «Je retourne loin d’ici dans deux minutes.» «دوباره رفتن» را می‌رساند، در حالی که اگر بازگشت به سوی مرجع باشد «revenir» لازم است.,نادرست است؛ «Je rentre chez moi dans deux minutes.» بازگشت به خانه/کشور خود را مشخص می‌کند و از معنای عمومیِ بازگشت به مرجع فراتر می‌رود.,نادرست است؛ «Je vais avec nous dans deux minutes.» مؤلفهٔ بازگشتِ تکرارشونده و نقطهٔ مرجعِ لازم را به‌درستی نشان نمی‌دهد.,درست است؛ «Je reviens dans deux minutes.» جهتِ بازگشت/تکرار حرکت را مطابق نقطهٔ مرجع سؤال بیان می‌کند.,fr-FR,f5ae0af5-9863-51b3-973f-6e96989a3ea2,fdb8aa88-05b9-5110-ad6b-fc74023f44a5,7588c3ac-fd52-5e8f-95a5-7a065e69e200,,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q020,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,74af5963-2c56-4f57-a963-8ab0161caf09,L38-S06,,INCORRECT_SENTENCE,Laquelle de ces phrases est incorrecte selon la distinction entre une personne et un lieu touristique ?,fr-FR,Je visite ma sœur demain.,Je vais voir ma sœur demain.,Nous visitons le palais cet après-midi.,Mes cousins viennent me voir ce soir.,fr-FR,A,پاسخ درست: «Je visite ma sœur demain.». در تقابل آموزشی درس، برای ملاقات یک شخص از «aller/venir voir + personne» و برای بازدید از مکان یا جاذبه از «visiter + lieu» استفاده می‌شود. متمم انسانی است؛ بنابراین صورتِ هدف باید از «voir» برای شخص استفاده کند و «Je visite ma sœur demain.» همین انتخاب را انجام می‌دهد. منبع آموزشی: درس 38 «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S06 (« aller/venir voir » vs « visiter » / voir شخص در برابر visiter مکان)، صفحهٔ چاپی 164، PDF صفحهٔ 166.,درست است؛ «Je visite ma sœur demain.» نوعِ متممِ سؤال (شخص یا مکان) را با فعل مناسبِ «voir/visiter» تطبیق می‌دهد.,نادرست است؛ «Je vais voir ma sœur demain.» فعل را با نوع متممِ سؤال درست تطبیق نمی‌دهد یا ساخت اضافی وارد می‌کند.,نادرست است؛ «Nous visitons le palais cet après-midi.» فعل را با نوع متممِ سؤال درست تطبیق نمی‌دهد یا ساخت اضافی وارد می‌کند.,نادرست است؛ «Mes cousins viennent me voir ce soir.» فعل را با نوع متممِ سؤال درست تطبیق نمی‌دهد یا ساخت اضافی وارد می‌کند.,fr-FR,,dc47e5ff-43db-5a27-9a09-2a966c4a5dbb,6f7a6d6a-ab84-5713-bc77-97e125a14e0e,805e93ad-2220-5cb3-82ae-d11014fb0a47,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q021,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,a11e9294-f086-45ad-a720-b4f8d3582754,L38-S04,,INCORRECT_SENTENCE,"Dans le contexte d’un accompagnement du locuteur, quelle phrase ne respecte pas la règle « avec moi / avec nous » ?",fr-FR,Tu viens avec moi à la banque ?,Tu vas avec moi à la banque ?,Paul vient avec nous au concert.,Vous venez avec nous demain ?,fr-FR,B,پاسخ درست: «Tu vas avec moi à la banque ?». در الگوی ویژهٔ همراهیِ درس، «avec moi / avec nous» با «venir» می‌آید؛ شخص به گوینده یا گروهِ مرجع می‌پیوندد. سؤال همراه شدن با گوینده یا گروه او را می‌سنجد و عبارت «avec moi/nous/vous» این مرکز مرجع را آشکار می‌کند؛ «Tu vas avec moi à la banque ?» الگوی هدفِ «venir» را رعایت می‌کند. منبع آموزشی: درس 38 «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S04 (« avec moi/nous » et « venir » / با من/ما و venir)، صفحهٔ چاپی 164، PDF صفحهٔ 166.,این صورت از «venir» استفاده می‌کند، اما در جایگاه این گزینه یا سایر اجزای عبارت با پاسخ ثبت‌شدهٔ سؤال یکسان نیست.,درست است؛ «Tu vas avec moi à la banque ?» الگوی همراهی با گوینده یا گروهِ مرجع را با «venir» رعایت می‌کند.,این صورت از «venir» استفاده می‌کند، اما در جایگاه این گزینه یا سایر اجزای عبارت با پاسخ ثبت‌شدهٔ سؤال یکسان نیست.,نادرست است؛ «Vous venez avec nous demain ?» الگوی «venir + avec moi/nous» را رعایت نمی‌کند.,fr-FR,e36096be-b783-599a-9a6d-252704705116,,50415b1c-ce1d-5610-b266-c14d6ea508cb,593ead56-d46f-5915-a1e7-3cc691cc91b5,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q022,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,c690a2f0-9917-4311-8823-683acb6d8dba,L38-S05,,ERROR_LOCATION,"Dans « Nous / venons / à / chercher les enfants », quel segment doit être supprimé pour respecter la construction du chapitre ?",fr-FR,Nous,venons,à,chercher les enfants,fr-FR,C,پاسخ درست: «à». وقتی فعل حرکت مانند «aller، venir، monter، descendre، passer» با مصدرِ بیانگر هدف حرکت می‌آید، مصدر مستقیماً و بدون «à» یا «de» پس از فعل قرار می‌گیرد. مصدرِ دوم هدف حرکت را بیان می‌کند و باید بدون حرف اضافه مستقیماً پس از فعل حرکت بیاید؛ «à» همین اتصال مستقیم را می‌سازد. منبع آموزشی: درس 38 «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S05 (Verbe de déplacement + infinitif / فعل حرکت + مصدر)، صفحهٔ چاپی 164، PDF صفحهٔ 166.,نادرست است؛ «Nous» شکل مورد انتظارِ اتصال مستقیم فعل حرکت و مصدر هدف را در این سؤال ایجاد نمی‌کند.,نادرست است؛ «venons» شکل مورد انتظارِ اتصال مستقیم فعل حرکت و مصدر هدف را در این سؤال ایجاد نمی‌کند.,درست است؛ «à» ساخت مستقیمِ فعل حرکت + مصدرِ هدف را بدون حرف اضافهٔ زائد می‌سازد.,نادرست است؛ «chercher les enfants» شکل مورد انتظارِ اتصال مستقیم فعل حرکت و مصدر هدف را در این سؤال ایجاد نمی‌کند.,fr-FR,463f84ab-4dd3-52f7-891b-b1dc9ae4fce0,f37749e4-1c0a-571c-a2c9-af6363d36984,,a8531911-41fe-514c-a4f5-e70ecdaa4df3,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q023,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,74af5963-2c56-4f57-a963-8ab0161caf09,L38-S06,,ERROR_LOCATION,"Dans « Cet après-midi / nous allons / visiter / nos amis », quel segment contient l’emploi lexical ciblé à corriger ?",fr-FR,Cet après-midi,nous allons,nos amis,visiter,fr-FR,D,پاسخ درست: «visiter». در تقابل آموزشی درس، برای ملاقات یک شخص از «aller/venir voir + personne» و برای بازدید از مکان یا جاذبه از «visiter + lieu» استفاده می‌شود. متمم انسانی است؛ بنابراین صورتِ هدف باید از «voir» برای شخص استفاده کند و «visiter» همین انتخاب را انجام می‌دهد. منبع آموزشی: درس 38 «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S06 (« aller/venir voir » vs « visiter » / voir شخص در برابر visiter مکان)، صفحهٔ چاپی 164، PDF صفحهٔ 166.,نادرست است؛ «Cet après-midi» فعل را با نوع متممِ سؤال درست تطبیق نمی‌دهد یا ساخت اضافی وارد می‌کند.,نادرست است؛ «nous allons» فعل را با نوع متممِ سؤال درست تطبیق نمی‌دهد یا ساخت اضافی وارد می‌کند.,نادرست است؛ «nos amis» فعل را با نوع متممِ سؤال درست تطبیق نمی‌دهد یا ساخت اضافی وارد می‌کند.,درست است؛ «visiter» نوعِ متممِ سؤال (شخص یا مکان) را با فعل مناسبِ «voir/visiter» تطبیق می‌دهد.,fr-FR,19ef3561-b32d-5302-b285-3aec35a14491,2d29b163-0748-5be0-af0b-c913b1c28b6e,fa050066-5bb3-5cc6-8bc4-5facbc86e0a0,,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q024,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,c690a2f0-9917-4311-8823-683acb6d8dba,L38-S05,,PREPOSITION_CHOICE,Choisissez la préposition correcte : « Elle monte ___ prendre son manteau. »,fr-FR,∅ (aucune préposition),à,de,pour à,fr-FR,A,پاسخ درست: «∅ (aucune préposition)». وقتی فعل حرکت مانند «aller، venir، monter، descendre، passer» با مصدرِ بیانگر هدف حرکت می‌آید، مصدر مستقیماً و بدون «à» یا «de» پس از فعل قرار می‌گیرد. مصدرِ دوم هدف حرکت را بیان می‌کند و باید بدون حرف اضافه مستقیماً پس از فعل حرکت بیاید؛ «∅ (aucune préposition)» همین اتصال مستقیم را می‌سازد. منبع آموزشی: درس 38 «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S05 (Verbe de déplacement + infinitif / فعل حرکت + مصدر)، صفحهٔ چاپی 164، PDF صفحهٔ 166.,درست است؛ «∅ (aucune préposition)» ساخت مستقیمِ فعل حرکت + مصدرِ هدف را بدون حرف اضافهٔ زائد می‌سازد.,نادرست است؛ «à» حرف اضافه/ساختِ زائد وارد می‌کند؛ در این کاربرد مصدرِ هدف باید مستقیماً پس از فعل حرکت بیاید.,نادرست است؛ «de» شکل مورد انتظارِ اتصال مستقیم فعل حرکت و مصدر هدف را در این سؤال ایجاد نمی‌کند.,نادرست است؛ «pour à» حرف اضافه/ساختِ زائد وارد می‌کند؛ در این کاربرد مصدرِ هدف باید مستقیماً پس از فعل حرکت بیاید.,fr-FR,,f5ae0af5-9863-51b3-973f-6e96989a3ea2,fdb8aa88-05b9-5110-ad6b-fc74023f44a5,7588c3ac-fd52-5e8f-95a5-7a065e69e200,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q025,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,c690a2f0-9917-4311-8823-683acb6d8dba,L38-S05,,PREPOSITION_CHOICE,Complétez : « Nous passons ___ récupérer les billets avant le spectacle. »,fr-FR,à,∅ (aucune préposition),de,pour de,fr-FR,B,پاسخ درست: «∅ (aucune préposition)». وقتی فعل حرکت مانند «aller، venir، monter، descendre، passer» با مصدرِ بیانگر هدف حرکت می‌آید، مصدر مستقیماً و بدون «à» یا «de» پس از فعل قرار می‌گیرد. مصدرِ دوم هدف حرکت را بیان می‌کند و باید بدون حرف اضافه مستقیماً پس از فعل حرکت بیاید؛ «∅ (aucune préposition)» همین اتصال مستقیم را می‌سازد. منبع آموزشی: درس 38 «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S05 (Verbe de déplacement + infinitif / فعل حرکت + مصدر)، صفحهٔ چاپی 164، PDF صفحهٔ 166.,نادرست است؛ «à» حرف اضافه/ساختِ زائد وارد می‌کند؛ در این کاربرد مصدرِ هدف باید مستقیماً پس از فعل حرکت بیاید.,درست است؛ «∅ (aucune préposition)» ساخت مستقیمِ فعل حرکت + مصدرِ هدف را بدون حرف اضافهٔ زائد می‌سازد.,نادرست است؛ «de» شکل مورد انتظارِ اتصال مستقیم فعل حرکت و مصدر هدف را در این سؤال ایجاد نمی‌کند.,نادرست است؛ «pour de» حرف اضافه/ساختِ زائد وارد می‌کند؛ در این کاربرد مصدرِ هدف باید مستقیماً پس از فعل حرکت بیاید.,fr-FR,dc47e5ff-43db-5a27-9a09-2a966c4a5dbb,,6f7a6d6a-ab84-5713-bc77-97e125a14e0e,805e93ad-2220-5cb3-82ae-d11014fb0a47,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
