schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B172-Q031,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,a11e9294-f086-45ad-a720-b4f8d3582754,L38-S04,,REWRITE_EQUIV,Vous proposez à Zoé d’accompagner votre groupe. Quelle reformulation respecte la règle particulière du chapitre ?,fr,"Zoé, tu vas avec nous ?","Zoé, tu rentres avec nous ?","Zoé, tu retournes avec nous ?","Zoé, tu viens avec nous ?",fr,D,"Avec « avec nous », la construction ciblée emploie « venir ».","Cette option ne respecte pas la règle ciblée. Avec « avec nous », la construction ciblée emploie « venir ».","Cette option ne respecte pas la règle ciblée. Avec « avec nous », la construction ciblée emploie « venir ».","Cette option ne respecte pas la règle ciblée. Avec « avec nous », la construction ciblée emploie « venir ».","Cette option est correcte. Avec « avec nous », la construction ciblée emploie « venir ».",fr,e36096be-b783-599a-9a6d-252704705116,50415b1c-ce1d-5610-b266-c14d6ea508cb,593ead56-d46f-5915-a1e7-3cc691cc91b5,,HARD,0.70,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q032,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,915bb937-ae94-4d2a-9e18-f40310946474,L38-S03,,FR_TO_FA,"در جملهٔ « Après le dîner, nous rentrons chez nous », فعل « rentrons » چه مفهومی دارد؟",fa,بازگشت به خانهٔ خود,حرکت به سوی محل گوینده بدون مفهوم خانه,بازدید از یک مکان گردشگری,رفتن دوباره به یک شهر دیگر,fa,A,« Rentrer chez soi » یعنی بازگشت به محل زندگی یا خانهٔ خود.,این گزینه درست است. « Rentrer chez soi » یعنی بازگشت به محل زندگی یا خانهٔ خود.,این گزینه با قاعدهٔ هدف سؤال سازگار نیست. « Rentrer chez soi » یعنی بازگشت به محل زندگی یا خانهٔ خود.,این گزینه با قاعدهٔ هدف سؤال سازگار نیست. « Rentrer chez soi » یعنی بازگشت به محل زندگی یا خانهٔ خود.,این گزینه با قاعدهٔ هدف سؤال سازگار نیست. « Rentrer chez soi » یعنی بازگشت به محل زندگی یا خانهٔ خود.,fa,,463f84ab-4dd3-52f7-891b-b1dc9ae4fce0,f37749e4-1c0a-571c-a2c9-af6363d36984,a8531911-41fe-514c-a4f5-e70ecdaa4df3,EASY,0.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q033,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,49111ec0-5e20-4a63-ab7d-fe23554f62ac,L38-S01,,FR_TO_FA,"در جملهٔ « Je suis déjà au musée ; viens ici quand tu peux », چرا « viens » مناسب است؟",fa,چون مخاطب باید به سوی محل حضور گوینده حرکت کند,چون « venir » فقط برای بازگشت به خانه است,چون موزه همیشه با « venir » ساخته می‌شود,چون « venir » به معنی بازدید از یک مکان است,fa,A,« Venir » حرکت به سوی نقطهٔ مرجعی را بیان می‌کند که گوینده در آن حضور دارد.,این گزینه درست است. « Venir » حرکت به سوی نقطهٔ مرجعی را بیان می‌کند که گوینده در آن حضور دارد.,این گزینه با قاعدهٔ هدف سؤال سازگار نیست. « Venir » حرکت به سوی نقطهٔ مرجعی را بیان می‌کند که گوینده در آن حضور دارد.,این گزینه با قاعدهٔ هدف سؤال سازگار نیست. « Venir » حرکت به سوی نقطهٔ مرجعی را بیان می‌کند که گوینده در آن حضور دارد.,این گزینه با قاعدهٔ هدف سؤال سازگار نیست. « Venir » حرکت به سوی نقطهٔ مرجعی را بیان می‌کند که گوینده در آن حضور دارد.,fa,,19ef3561-b32d-5302-b285-3aec35a14491,2d29b163-0748-5be0-af0b-c913b1c28b6e,fa050066-5bb3-5cc6-8bc4-5facbc86e0a0,EASY,0.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q034,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,49111ec0-5e20-4a63-ab7d-fe23554f62ac,L38-S01,,FR_TO_FA,در موقعیتی که گوینده در ایستگاه منتظر است، جملهٔ « Tu viens à la gare ? » چه زاویهٔ حرکتی را بیان می‌کند؟,fa,حرکت از ایستگاه به نقطه‌ای دیگر,بازگشت به خانه,حرکت به سوی محل مرجعِ گوینده,بازدید از ایستگاه به‌عنوان مکان گردشگری,fa,C,« Venir » حرکت به سوی جایی را نشان می‌دهد که گوینده یا نقطهٔ مرجع در آن قرار دارد.,این گزینه با قاعدهٔ هدف سؤال سازگار نیست. « Venir » حرکت به سوی جایی را نشان می‌دهد که گوینده یا نقطهٔ مرجع در آن قرار دارد.,این گزینه با قاعدهٔ هدف سؤال سازگار نیست. « Venir » حرکت به سوی جایی را نشان می‌دهد که گوینده یا نقطهٔ مرجع در آن قرار دارد.,این گزینه درست است. « Venir » حرکت به سوی جایی را نشان می‌دهد که گوینده یا نقطهٔ مرجع در آن قرار دارد.,این گزینه با قاعدهٔ هدف سؤال سازگار نیست. « Venir » حرکت به سوی جایی را نشان می‌دهد که گوینده یا نقطهٔ مرجع در آن قرار دارد.,fa,f5ae0af5-9863-51b3-973f-6e96989a3ea2,fdb8aa88-05b9-5110-ad6b-fc74023f44a5,,7588c3ac-fd52-5e8f-95a5-7a065e69e200,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q035,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,c690a2f0-9917-4311-8823-683acb6d8dba,L38-S05,,FR_TO_FA,"در « Je passe déposer un document », نبودن حرف اضافه پیش از « déposer » نشان‌دهندهٔ کدام قاعده است؟",fa,« passer » همیشه با « de » می‌آید,هر مصدر باید با « à » بیاید,« déposer » در اینجا اسم است,فعل حرکت می‌تواند مستقیماً با مصدرِ هدف دنبال شود,fa,D,در این درس، افعال حرکت مانند « passer » می‌توانند بدون حرف اضافه مستقیماً با مصدر هدف بیایند.,این گزینه با قاعدهٔ هدف سؤال سازگار نیست. در این درس، افعال حرکت مانند « passer » می‌توانند بدون حرف اضافه مستقیماً با مصدر هدف بیایند.,این گزینه با قاعدهٔ هدف سؤال سازگار نیست. در این درس، افعال حرکت مانند « passer » می‌توانند بدون حرف اضافه مستقیماً با مصدر هدف بیایند.,این گزینه با قاعدهٔ هدف سؤال سازگار نیست. در این درس، افعال حرکت مانند « passer » می‌توانند بدون حرف اضافه مستقیماً با مصدر هدف بیایند.,این گزینه درست است. در این درس، افعال حرکت مانند « passer » می‌توانند بدون حرف اضافه مستقیماً با مصدر هدف بیایند.,fa,dc47e5ff-43db-5a27-9a09-2a966c4a5dbb,6f7a6d6a-ab84-5713-bc77-97e125a14e0e,805e93ad-2220-5cb3-82ae-d11014fb0a47,,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q036,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,0b71d77b-bd78-48ad-bc64-fbdc9dfb7d17,L38-S02,,FR_TO_FA,"تفاوت معنایی اصلی در جفت « Je retourne à Strasbourg » و « Attendez-moi ici, je reviens » چیست؟",fa,« retourner » رفتن دوباره به مقصدی دیگر است و « revenir » برگشتن به نقطهٔ مرجع,هر دو فقط به معنی بازگشت به خانه هستند,« revenir » فقط برای مکان‌های گردشگری است,« retourner » فقط با « avec nous » استفاده می‌شود,fa,A,« Retourner » یعنی دوباره به جایی رفتن؛ « revenir » یعنی دوباره به سوی نقطهٔ مرجع آمدن.,این گزینه درست است. « Retourner » یعنی دوباره به جایی رفتن؛ « revenir » یعنی دوباره به سوی نقطهٔ مرجع آمدن.,این گزینه با قاعدهٔ هدف سؤال سازگار نیست. « Retourner » یعنی دوباره به جایی رفتن؛ « revenir » یعنی دوباره به سوی نقطهٔ مرجع آمدن.,این گزینه با قاعدهٔ هدف سؤال سازگار نیست. « Retourner » یعنی دوباره به جایی رفتن؛ « revenir » یعنی دوباره به سوی نقطهٔ مرجع آمدن.,این گزینه با قاعدهٔ هدف سؤال سازگار نیست. « Retourner » یعنی دوباره به جایی رفتن؛ « revenir » یعنی دوباره به سوی نقطهٔ مرجع آمدن.,fa,,e36096be-b783-599a-9a6d-252704705116,50415b1c-ce1d-5610-b266-c14d6ea508cb,593ead56-d46f-5915-a1e7-3cc691cc91b5,HARD,0.70,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q037,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,915bb937-ae94-4d2a-9e18-f40310946474,L38-S03,,FA_TO_FR,ترجمهٔ هدفمند را انتخاب کنید. منظور دقیقاً «من به خانه‌ام برمی‌گردم» است و باید حتماً از فعل «rentrer» و عبارت «chez moi» استفاده شود:,fa,Je reviens au bureau.,Je rentre chez moi.,Je retourne à Paris.,Je viens avec nous.,fr,B,با محدودیت صریح سؤال، تنها «Je rentre chez moi» هم فعل «rentrer» و هم «chez moi» را دارد.,این گزینه با قاعدهٔ هدف سؤال سازگار نیست. با محدودیت صریح سؤال، تنها «Je rentre chez moi» هم فعل «rentrer» و هم «chez moi» را دارد.,این گزینه درست است. با محدودیت صریح سؤال، تنها «Je rentre chez moi» هم فعل «rentrer» و هم «chez moi» را دارد.,این گزینه با قاعدهٔ هدف سؤال سازگار نیست. با محدودیت صریح سؤال، تنها «Je rentre chez moi» هم فعل «rentrer» و هم «chez moi» را دارد.,این گزینه با قاعدهٔ هدف سؤال سازگار نیست. با محدودیت صریح سؤال، تنها «Je rentre chez moi» هم فعل «rentrer» و هم «chez moi» را دارد.,fa,463f84ab-4dd3-52f7-891b-b1dc9ae4fce0,,f37749e4-1c0a-571c-a2c9-af6363d36984,a8531911-41fe-514c-a4f5-e70ecdaa4df3,EASY,0.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q038,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,a11e9294-f086-45ad-a720-b4f8d3582754,L38-S04,,DIALOGUE_COMPLETE,"Complétez : « — Nous allons prendre un café. — Très bien, je ___ avec vous. »",fr,vais,rentre,viens,retourne,fr,C,"Avec « avec vous/nous » dans ce contexte d’accompagnement, on emploie « venir ».","Cette option ne respecte pas la règle ciblée. Avec « avec vous/nous » dans ce contexte d’accompagnement, on emploie « venir ».","Cette option ne respecte pas la règle ciblée. Avec « avec vous/nous » dans ce contexte d’accompagnement, on emploie « venir ».","Cette option est correcte. Avec « avec vous/nous » dans ce contexte d’accompagnement, on emploie « venir ».","Cette option ne respecte pas la règle ciblée. Avec « avec vous/nous » dans ce contexte d’accompagnement, on emploie « venir ».",fr,19ef3561-b32d-5302-b285-3aec35a14491,2d29b163-0748-5be0-af0b-c913b1c28b6e,,fa050066-5bb3-5cc6-8bc4-5facbc86e0a0,EASY,0.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q039,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,49111ec0-5e20-4a63-ab7d-fe23554f62ac,L38-S01,,DIALOGUE_COMPLETE,"Complétez : « — Je suis devant la mairie. Tu es encore au parking ? — Oui, j’arrive, je ___ tout de suite. »",fr,vais,rentre,retourne,viens,fr,D,Le second locuteur se déplace vers le lieu où se trouve le premier : « je viens ».,Cette option ne respecte pas la règle ciblée. Le second locuteur se déplace vers le lieu où se trouve le premier : « je viens ».,Cette option ne respecte pas la règle ciblée. Le second locuteur se déplace vers le lieu où se trouve le premier : « je viens ».,Cette option ne respecte pas la règle ciblée. Le second locuteur se déplace vers le lieu où se trouve le premier : « je viens ».,Cette option est correcte. Le second locuteur se déplace vers le lieu où se trouve le premier : « je viens ».,fr,f5ae0af5-9863-51b3-973f-6e96989a3ea2,fdb8aa88-05b9-5110-ad6b-fc74023f44a5,7588c3ac-fd52-5e8f-95a5-7a065e69e200,,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q040,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,0b71d77b-bd78-48ad-bc64-fbdc9dfb7d17,L38-S02,,DIALOGUE_COMPLETE,"Complétez : « — Tu peux aller chercher le courrier ? — Oui. Attends-moi ici, je ___ dans cinq minutes. »",fr,reviens,retourne,rentre,visite,fr,A,Le locuteur promet de revenir vers le même point de référence.,Cette option est correcte. Le locuteur promet de revenir vers le même point de référence.,Cette option ne respecte pas la règle ciblée. Le locuteur promet de revenir vers le même point de référence.,Cette option ne respecte pas la règle ciblée. Le locuteur promet de revenir vers le même point de référence.,Cette option ne respecte pas la règle ciblée. Le locuteur promet de revenir vers le même point de référence.,fr,,dc47e5ff-43db-5a27-9a09-2a966c4a5dbb,6f7a6d6a-ab84-5713-bc77-97e125a14e0e,805e93ad-2220-5cb3-82ae-d11014fb0a47,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q041,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,74af5963-2c56-4f57-a963-8ab0161caf09,L38-S06,,DIALOGUE_COMPLETE,Complétez : « — Qu’est-ce que vous faites à Avignon ? — Nous allons ___ le Palais des Papes. »,fr,voir chez,visiter,visiter chez,venir voir,fr,B,Le Palais des Papes est un lieu touristique : « visiter » convient.,Cette option ne respecte pas la règle ciblée. Le Palais des Papes est un lieu touristique : « visiter » convient.,Cette option est correcte. Le Palais des Papes est un lieu touristique : « visiter » convient.,Cette option ne respecte pas la règle ciblée. Le Palais des Papes est un lieu touristique : « visiter » convient.,Cette option ne respecte pas la règle ciblée. Le Palais des Papes est un lieu touristique : « visiter » convient.,fr,e36096be-b783-599a-9a6d-252704705116,,50415b1c-ce1d-5610-b266-c14d6ea508cb,593ead56-d46f-5915-a1e7-3cc691cc91b5,HARD,0.70,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q042,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,c690a2f0-9917-4311-8823-683acb6d8dba,L38-S05,,DIALOGUE_COMPLETE,Complétez : « — Pourquoi montes-tu au deuxième étage ? — Je monte ___ un dossier dans mon bureau. »,fr,à prendre,de prendre,prendre,pour à prendre,fr,C,Le verbe de déplacement « monter » est suivi directement de l’infinitif de but.,Cette option ne respecte pas la règle ciblée. Le verbe de déplacement « monter » est suivi directement de l’infinitif de but.,Cette option ne respecte pas la règle ciblée. Le verbe de déplacement « monter » est suivi directement de l’infinitif de but.,Cette option est correcte. Le verbe de déplacement « monter » est suivi directement de l’infinitif de but.,Cette option ne respecte pas la règle ciblée. Le verbe de déplacement « monter » est suivi directement de l’infinitif de but.,fr,463f84ab-4dd3-52f7-891b-b1dc9ae4fce0,f37749e4-1c0a-571c-a2c9-af6363d36984,,a8531911-41fe-514c-a4f5-e70ecdaa4df3,HARD,0.70,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q043,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,49111ec0-5e20-4a63-ab7d-fe23554f62ac,L38-S01,,DIALOGUE_COMPLETE,Complétez en tenant compte du point de référence : « — Nous sommes déjà au refuge. Où êtes-vous ? — Encore sur le sentier ; nous ___ au refuge maintenant. »,fr,allons ailleurs,rentrons chez nous,retournons loin de vous,venons,fr,D,Les marcheurs se déplacent vers le refuge où se trouve le premier groupe : « venir ».,Cette option ne respecte pas la règle ciblée. Les marcheurs se déplacent vers le refuge où se trouve le premier groupe : « venir ».,Cette option ne respecte pas la règle ciblée. Les marcheurs se déplacent vers le refuge où se trouve le premier groupe : « venir ».,Cette option ne respecte pas la règle ciblée. Les marcheurs se déplacent vers le refuge où se trouve le premier groupe : « venir ».,Cette option est correcte. Les marcheurs se déplacent vers le refuge où se trouve le premier groupe : « venir ».,fr,19ef3561-b32d-5302-b285-3aec35a14491,2d29b163-0748-5be0-af0b-c913b1c28b6e,fa050066-5bb3-5cc6-8bc4-5facbc86e0a0,,VERY_HARD,0.90,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q044,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,915bb937-ae94-4d2a-9e18-f40310946474,L38-S03,,DIALOGUE_COMPLETE,"Complétez : « — Vos vacances au Japon se terminent quand ? — Vendredi. Samedi, nous ___ dans notre pays. »",fr,rentrons,revenons au musée,visitons,venons avec nous,fr,A,Le retour dans son pays d’origine peut s’exprimer avec « rentrer ».,Cette option est correcte. Le retour dans son pays d’origine peut s’exprimer avec « rentrer ».,Cette option ne respecte pas la règle ciblée. Le retour dans son pays d’origine peut s’exprimer avec « rentrer ».,Cette option ne respecte pas la règle ciblée. Le retour dans son pays d’origine peut s’exprimer avec « rentrer ».,Cette option ne respecte pas la règle ciblée. Le retour dans son pays d’origine peut s’exprimer avec « rentrer ».,fr,,f5ae0af5-9863-51b3-973f-6e96989a3ea2,fdb8aa88-05b9-5110-ad6b-fc74023f44a5,7588c3ac-fd52-5e8f-95a5-7a065e69e200,VERY_HARD,0.90,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q045,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,74af5963-2c56-4f57-a963-8ab0161caf09,L38-S06,,CONTRAST_RULES,"Pour choisir entre une rencontre avec une personne et la découverte d’un monument, quelle règle correspond au chapitre ?",fr,On visite une personne et on voit un monument.,On va/viens voir une personne ; on visite un lieu touristique.,Les deux exigent toujours « à » devant le complément.,« Visiter » signifie uniquement rentrer chez soi.,fr,B,Le chapitre oppose « aller/venir voir + personne » à « visiter + lieu touristique ».,Cette option ne respecte pas la règle ciblée. Le chapitre oppose « aller/venir voir + personne » à « visiter + lieu touristique ».,Cette option est correcte. Le chapitre oppose « aller/venir voir + personne » à « visiter + lieu touristique ».,Cette option ne respecte pas la règle ciblée. Le chapitre oppose « aller/venir voir + personne » à « visiter + lieu touristique ».,Cette option ne respecte pas la règle ciblée. Le chapitre oppose « aller/venir voir + personne » à « visiter + lieu touristique ».,fr,dc47e5ff-43db-5a27-9a09-2a966c4a5dbb,,6f7a6d6a-ab84-5713-bc77-97e125a14e0e,805e93ad-2220-5cb3-82ae-d11014fb0a47,EASY,0.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q046,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,49111ec0-5e20-4a63-ab7d-fe23554f62ac,L38-S01,,CONTRAST_RULES,"Dans la logique spatiale du chapitre, laquelle de ces descriptions associe correctement « aller » et « venir » ?",fr,« Aller » signifie toujours revenir chez soi.,« Venir » signifie toujours repartir du locuteur.,« Aller » va d’un lieu vers un autre ; « venir » va vers le lieu de référence.,Les deux verbes exigent un infinitif sans exception.,fr,C,La différence fondamentale porte sur le point de référence du déplacement.,Cette option ne respecte pas la règle ciblée. La différence fondamentale porte sur le point de référence du déplacement.,Cette option ne respecte pas la règle ciblée. La différence fondamentale porte sur le point de référence du déplacement.,Cette option est correcte. La différence fondamentale porte sur le point de référence du déplacement.,Cette option ne respecte pas la règle ciblée. La différence fondamentale porte sur le point de référence du déplacement.,fr,e36096be-b783-599a-9a6d-252704705116,50415b1c-ce1d-5610-b266-c14d6ea508cb,,593ead56-d46f-5915-a1e7-3cc691cc91b5,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B172-Q047,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,c690a2f0-9917-4311-8823-683acb6d8dba,L38-S05,,CONTRAST_RULES,Quelle affirmation sur « aller / venir / monter / passer + infinitif » correspond à la règle de la page 164 ?,fr,Ils prennent toujours « à » avant l’infinitif.,Ils prennent toujours « de » avant l’infinitif.,Ils ne peuvent jamais exprimer un but.,L’infinitif de but peut suivre directement le verbe de déplacement.,fr,D,Le chapitre montre la construction directe sans préposition.,Cette option ne respecte pas la règle ciblée. Le chapitre montre la construction directe sans préposition.,Cette option ne respecte pas la règle ciblée. Le chapitre montre la construction directe sans préposition.,Cette option ne respecte pas la règle ciblée. Le chapitre montre la construction directe sans préposition.,Cette option est correcte. Le chapitre montre la construction directe sans préposition.,fr,463f84ab-4dd3-52f7-891b-b1dc9ae4fce0,f37749e4-1c0a-571c-a2c9-af6363d36984,a8531911-41fe-514c-a4f5-e70ecdaa4df3,,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
