schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B129-Q048,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,acba2620-92ec-40b2-a2e7-bdccc5dc76f8,L29-S04,,CONTRAST_RULES,Quel contraste décrit correctement « Moi aussi » et « Moi non plus » ?,fr-FR,Les deux signifient uniquement un désaccord.,« non plus » s’emploie seulement après un nom.,« aussi » exige toujours un pronom sujet.,Le premier marque l’accord avec une phrase affirmative ; le second l’accord avec une phrase négative.,fr-FR,D,« aussi » et « non plus » s’associent à un pronom tonique selon la polarité de l’énoncé précédent.,"Ce choix confond la forme tonique avec une forme sujet, objet ou un référent incompatible avec ce contexte.","Ce choix confond la forme tonique avec une forme sujet, objet ou un référent incompatible avec ce contexte.","Ce choix confond la forme tonique avec une forme sujet, objet ou un référent incompatible avec ce contexte.",« aussi » et « non plus » s’associent à un pronom tonique selon la polarité de l’énoncé précédent.,fr-FR,a07f23e5-a8de-5818-a19c-7e27f29c226e,2371e1b5-c470-5e6b-bc1a-71a1080dbd0a,ddec67d6-6130-5d13-855b-da2d4c12ceae,,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed p. 132,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B129-Q049,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,acba2620-92ec-40b2-a2e7-bdccc5dc76f8,L29-S04,,CONTRAST_RULES,"Dans « Moi, je suis fatigué » et « Lui, il est en forme », quel rôle ont « moi » et « lui » ?",fr-FR,Ils renforcent et mettent en contraste les sujets exprimés ensuite.,Ils remplacent les verbes.,Ils sont des articles définis.,Ils marquent le temps du verbe.,fr-FR,A,Les pronoms toniques détachés servent ici à renforcer et opposer les sujets.,Les pronoms toniques détachés servent ici à renforcer et opposer les sujets.,"Ce choix confond la forme tonique avec une forme sujet, objet ou un référent incompatible avec ce contexte.","Ce choix confond la forme tonique avec une forme sujet, objet ou un référent incompatible avec ce contexte.","Ce choix confond la forme tonique avec une forme sujet, objet ou un référent incompatible avec ce contexte.",fr-FR,,a07f23e5-a8de-5818-a19c-7e27f29c226e,2371e1b5-c470-5e6b-bc1a-71a1080dbd0a,ddec67d6-6130-5d13-855b-da2d4c12ceae,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed p. 132,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B129-Q050,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,ab16147b-2958-467e-b95b-ab532ce6c812,L29-S01,,CONTRAST_RULES,Quelle règle relie « on » et « soi » dans les exemples du chapitre ?,fr-FR,« soi » remplace uniquement le pronom sujet « je ».,"Avec une référence générale comme « on », « soi » peut servir de pronom tonique réfléchi.",« on » devient toujours « lui » après toute préposition.,« soi » ne peut désigner qu’une femme singulière.,fr-FR,B,Le livre associe « soi » aux références générales telles que « on » ou « tout le monde ».,"Ce choix confond la forme tonique avec une forme sujet, objet ou un référent incompatible avec ce contexte.",Le livre associe « soi » aux références générales telles que « on » ou « tout le monde ».,"Ce choix confond la forme tonique avec une forme sujet, objet ou un référent incompatible avec ce contexte.","Ce choix confond la forme tonique avec une forme sujet, objet ou un référent incompatible avec ce contexte.",fr-FR,9235d1cc-3a5d-56c1-867a-4a5cf23b7a7d,,4c088667-7ee2-523c-8bc4-92d3aa172eab,94a7d79b-961b-5c15-bea4-6334dc1baedf,VERY_HARD,3.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed p. 132,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q001,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,ab16147b-2958-467e-b95b-ab532ce6c812,L29-S01,,CLOZE_SINGLE,"Paul part avec nous ; Claire, elle, part avec ___.",fr-FR,nous,notre,on,leur,fr-FR,A,"Après « avec », on emploie un pronom tonique : « nous ».","Après « avec », on emploie un pronom tonique : « nous ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,,9235d1cc-3a5d-56c1-867a-4a5cf23b7a7d,4c088667-7ee2-523c-8bc4-92d3aa172eab,94a7d79b-961b-5c15-bea4-6334dc1baedf,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q002,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,5465e03e-910b-49cb-8e8b-355d78f2c887,L29-S02,,CLOZE_SINGLE,Le directeur est assis en face de ___.,fr-FR,je,mon,moi,me,fr-FR,C,"Après « en face de », on emploie le pronom tonique « moi ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Après « en face de », on emploie le pronom tonique « moi ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,632f6f50-3100-5a2b-b572-1e49e9ef84e0,628ba52b-5f66-5ee4-8791-22caee4929ec,,319879e0-2634-5d51-9976-8302d8b01d1a,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q003,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,45d4d31b-b955-4ae5-b375-b88d7cfedf95,L29-S03,,CLOZE_SINGLE,"À l’entrée, on demande qui a réservé la salle. Je réponds : « C’est ___. »",fr-FR,son,elle,la,lui,fr-FR,B,"Après « c’est » pour identifier une personne, on emploie un pronom tonique.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Après « c’est » pour identifier une personne, on emploie un pronom tonique.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,740cb209-b87a-58fe-9020-dda9f4bb2e19,,337916b0-380a-5ae6-800c-c844379d659d,0b2c9f01-3796-58b2-9bde-360b8d9845b3,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q004,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,acba2620-92ec-40b2-a2e7-bdccc5dc76f8,L29-S04,,CLOZE_SINGLE,"Tu aimes voyager ? — Oui, et __ aussi.",fr-FR,me,je,mon,moi,fr-FR,D,"Après « aussi », le pronom tonique autonome est « moi ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Après « aussi », le pronom tonique autonome est « moi ».",fr-FR,a07f23e5-a8de-5818-a19c-7e27f29c226e,2371e1b5-c470-5e6b-bc1a-71a1080dbd0a,ddec67d6-6130-5d13-855b-da2d4c12ceae,,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q005,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,5465e03e-910b-49cb-8e8b-355d78f2c887,L29-S02,,CLOZE_SINGLE,Nous dînerons chez __ samedi soir.,fr-FR,eux,ils,les,leur,fr-FR,A,"Après « chez », on emploie un pronom tonique : « chez eux ».","Après « chez », on emploie un pronom tonique : « chez eux ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,,632f6f50-3100-5a2b-b572-1e49e9ef84e0,628ba52b-5f66-5ee4-8791-22caee4929ec,319879e0-2634-5d51-9976-8302d8b01d1a,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q006,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,acba2620-92ec-40b2-a2e7-bdccc5dc76f8,L29-S04,,CLOZE_SINGLE,Ni Marc ni Julie ne viendront ; ni ___ ni elle ne sont disponibles.,fr-FR,le,son,lui,il,fr-FR,C,"Après « ni » dans une coordination emphatique, on emploie le pronom tonique « lui ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Après « ni » dans une coordination emphatique, on emploie le pronom tonique « lui ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,a07f23e5-a8de-5818-a19c-7e27f29c226e,2371e1b5-c470-5e6b-bc1a-71a1080dbd0a,,ddec67d6-6130-5d13-855b-da2d4c12ceae,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q007,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,45d4d31b-b955-4ae5-b375-b88d7cfedf95,L29-S03,,CLOZE_CONTEXT,"Contexte : On montre une photo de deux sœurs à un nouvel employé. Pour les identifier, on dit : « Ce sont ___. »",fr-FR,ils,elles,les,leur,fr-FR,B,"Après « ce sont », on emploie le pronom tonique « elles ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Après « ce sont », on emploie le pronom tonique « elles ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,740cb209-b87a-58fe-9020-dda9f4bb2e19,,337916b0-380a-5ae6-800c-c844379d659d,0b2c9f01-3796-58b2-9bde-360b8d9845b3,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q008,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,5465e03e-910b-49cb-8e8b-355d78f2c887,L29-S02,,CLOZE_CONTEXT,Contexte : Élodie voyage avec son frère. Elle réserve une place pour elle et une autre pour ___.,fr-FR,le,il,son,lui,fr-FR,D,"Après « pour », la personne est exprimée par le pronom tonique « lui ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Après « pour », la personne est exprimée par le pronom tonique « lui ».",fr-FR,632f6f50-3100-5a2b-b572-1e49e9ef84e0,628ba52b-5f66-5ee4-8791-22caee4929ec,319879e0-2634-5d51-9976-8302d8b01d1a,,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q009,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,acba2620-92ec-40b2-a2e7-bdccc5dc76f8,L29-S04,,CLOZE_CONTEXT,"Contexte : Karim préfère rester à la maison. Sa sœur exprime le même choix : « __ aussi, je préfère rester. »",fr-FR,Moi,Je,Me,Mon,fr-FR,A,Le pronom tonique « moi » sert au renforcement du sujet.,Le pronom tonique « moi » sert au renforcement du sujet.,"Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,,a07f23e5-a8de-5818-a19c-7e27f29c226e,2371e1b5-c470-5e6b-bc1a-71a1080dbd0a,ddec67d6-6130-5d13-855b-da2d4c12ceae,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q010,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,ab16147b-2958-467e-b95b-ab532ce6c812,L29-S01,,CLOZE_CONTEXT,"Contexte : Deux équipes partent à des heures différentes. Nous partons à huit heures ; ___, ils partent à neuf heures.",fr-FR,Les,Leur,Eux,Ils,fr-FR,C,« Eux » peut être employé seul pour mettre le groupe en contraste.,"Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",« Eux » peut être employé seul pour mettre le groupe en contraste.,"Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,9235d1cc-3a5d-56c1-867a-4a5cf23b7a7d,4c088667-7ee2-523c-8bc4-92d3aa172eab,,94a7d79b-961b-5c15-bea4-6334dc1baedf,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q011,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,5465e03e-910b-49cb-8e8b-355d78f2c887,L29-S02,,CLOZE_CONTEXT,Contexte : Ce dossier n’est pas à moi ; il appartient à Sophie. On peut donc dire qu’il est à ___.,fr-FR,sa,elle,la,lui,fr-FR,B,"Après « à » dans « être à quelqu’un », on emploie le pronom tonique « elle ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Après « à » dans « être à quelqu’un », on emploie le pronom tonique « elle ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,632f6f50-3100-5a2b-b572-1e49e9ef84e0,,628ba52b-5f66-5ee4-8791-22caee4929ec,319879e0-2634-5d51-9976-8302d8b01d1a,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q012,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,acba2620-92ec-40b2-a2e7-bdccc5dc76f8,L29-S04,,CLOZE_CONTEXT,Contexte : Antoine n’aime pas le ski. Sa collègue partage ce refus et répond simplement : « __ non plus. »,fr-FR,Je,Me,Mon,Moi,fr-FR,D,"Après « non plus », on emploie le pronom tonique « moi ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Après « non plus », on emploie le pronom tonique « moi ».",fr-FR,a07f23e5-a8de-5818-a19c-7e27f29c226e,2371e1b5-c470-5e6b-bc1a-71a1080dbd0a,ddec67d6-6130-5d13-855b-da2d4c12ceae,,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q013,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,acba2620-92ec-40b2-a2e7-bdccc5dc76f8,L29-S04,,CLOZE_CONTEXT,"Contexte : Les étudiants partiront tôt, tandis que les professeurs resteront. Complétez le contraste : « Les étudiants, eux, partiront ; les professeurs, ___, resteront. »",fr-FR,eux,ils,les,leur,fr-FR,A,"Dans le contraste parallèle, le groupe masculin pluriel est repris par « eux ».","Dans le contraste parallèle, le groupe masculin pluriel est repris par « eux ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,,a07f23e5-a8de-5818-a19c-7e27f29c226e,2371e1b5-c470-5e6b-bc1a-71a1080dbd0a,ddec67d6-6130-5d13-855b-da2d4c12ceae,VERY_HARD,3.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q014,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,5465e03e-910b-49cb-8e8b-355d78f2c887,L29-S02,,CORRECT_SENTENCE,"Parmi ces formulations, laquelle emploie correctement un pronom après « avec » ?",fr-FR,Je lui viens avec.,Je viens avec le.,Je viens avec lui.,Je viens avec il.,fr-FR,C,"Après « avec », on utilise le pronom tonique « lui ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Après « avec », on utilise le pronom tonique « lui ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,632f6f50-3100-5a2b-b572-1e49e9ef84e0,628ba52b-5f66-5ee4-8791-22caee4929ec,,319879e0-2634-5d51-9976-8302d8b01d1a,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q015,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,45d4d31b-b955-4ae5-b375-b88d7cfedf95,L29-S03,,CORRECT_SENTENCE,"Dans une présentation de deux collègues masculins, quelle formulation est correcte ?",fr-FR,Ce sont leur.,Ce sont eux.,Ce sont ils.,Ce les sont.,fr-FR,B,"Après « ce sont », l’identification de personnes se fait avec « eux ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Après « ce sont », l’identification de personnes se fait avec « eux ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,740cb209-b87a-58fe-9020-dda9f4bb2e19,,337916b0-380a-5ae6-800c-c844379d659d,0b2c9f01-3796-58b2-9bde-360b8d9845b3,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q016,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,acba2620-92ec-40b2-a2e7-bdccc5dc76f8,L29-S04,,CORRECT_SENTENCE,"Dans une opposition explicite entre deux personnes, quelle phrase est bien formée ?",fr-FR,"Me, je reste ; le, il part.","Je, moi reste ; il, lui part.",Moi reste ; lui part il.,"Moi, je reste ; lui, il part.",fr-FR,D,Les pronoms toniques détachés peuvent renforcer et opposer les sujets.,"Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",Les pronoms toniques détachés peuvent renforcer et opposer les sujets.,fr-FR,a07f23e5-a8de-5818-a19c-7e27f29c226e,2371e1b5-c470-5e6b-bc1a-71a1080dbd0a,ddec67d6-6130-5d13-855b-da2d4c12ceae,,VERY_HARD,3.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q017,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,ab16147b-2958-467e-b95b-ab532ce6c812,L29-S01,,INCORRECT_SENTENCE,Une seule phrase emploie une forme non tonique après une préposition. Laquelle ?,fr-FR,Je travaille pour il.,Tu viens sans elle.,Elle part avec moi.,Nous restons chez eux.,fr-FR,A,"Après « pour », il faut « lui », pas « il ».","Après « pour », il faut « lui », pas « il ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,,9235d1cc-3a5d-56c1-867a-4a5cf23b7a7d,4c088667-7ee2-523c-8bc4-92d3aa172eab,94a7d79b-961b-5c15-bea4-6334dc1baedf,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B130-Q018,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,5465e03e-910b-49cb-8e8b-355d78f2c887,L29-S02,,INCORRECT_SENTENCE,"Dans cette série avec prépositions, quelle phrase est fautive ?",fr-FR,"Entre toi et moi, tout va bien.",Je compte sur elle.,Il vient avec ils.,Le cadeau est pour vous.,fr-FR,C,"Après « avec », on dit « avec eux », pas « avec ils ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.","Après « avec », on dit « avec eux », pas « avec ils ».","Ce choix confond la forme tonique avec une forme voisine, un autre rôle syntaxique ou un autre contexte.",fr-FR,632f6f50-3100-5a2b-b572-1e49e9ef84e0,628ba52b-5f66-5ee4-8791-22caee4929ec,,319879e0-2634-5d51-9976-8302d8b01d1a,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed pp. 132-133,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
