catalogue_version,misconception_id,home_subtopic_id,home_subtopic_code,question_bank_scope,first_external_id,use_count,subtopic_codes_seen,family,name_fa,statement_fa,diagnostic_interpretation_fa,distractor_authoring_hint_fa,priority,status,empirical_commonness,evidence_examples,source_ref
question-bank-misconception-compatibility-v1.0.0,c53d6bd1-a698-5e5e-bf11-f9458c5e8baf,def8aafa-2017-4ac8-9eb4-d0d0e271cf9b,L12-S02,B042-B081,GMP-FULL-B052-Q002,23,L12-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L12-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect : « appartement » est masculin ; l’article et l’adjectif doivent être masculins. || Incorrect : « restaurant » est masculin. || Incorrect : Le nom « robe » est féminin ; l’article doit être « une ».,Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,f1b4262e-563b-5951-80cc-62ccae17fd15,def8aafa-2017-4ac8-9eb4-d0d0e271cf9b,L12-S02,B042-B081,GMP-FULL-B052-Q002,23,L12-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L12-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : Dans le modèle neutre visé, « petit » se place devant le nom. || Incorrect : Dans le modèle neutre de la leçon, « bon » se place devant le nom. || Incorrect : « robe » est féminin ; il faut « jolie ».",Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,35b6170d-c83a-5a32-87b5-9294d0e2b159,d15e657e-5845-4e81-8dcd-9b9f7df8cc27,L12-S03,B042-B081,GMP-FULL-B052-Q003,23,L12-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L12-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : « mardi » est masculin ; la forme attendue est « dernier ». || Incorrect : « candidat » est masculin ; il faut « prochain ». || Incorrect : Cette phrase est grammaticale mais désigne une date passée, contraire au contexte futur.",Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,5945297b-8f7c-5581-ae6b-f0801f889c8b,d15e657e-5845-4e81-8dcd-9b9f7df8cc27,L12-S03,B042-B081,GMP-FULL-B052-Q003,23,L12-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L12-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : « mardi » est singulier ; il faut « dernier ». || Incorrect : Cette forme est grammaticale, mais elle désigne le dernier et non le prochain dans l’ordre de passage. || Incorrect : « mardi » est masculin ; il faut « prochain ».",Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,f1410e4c-4542-5168-802c-8bb79174276b,d15e657e-5845-4e81-8dcd-9b9f7df8cc27,L12-S03,B042-B081,GMP-FULL-B052-Q003,23,L12-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L12-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : Le contexte indique une date passée, pas future. || Incorrect : Pour une série, la leçon place « prochain » devant le nom. || Incorrect : Pour une date, la place enseignée est « mardi prochain ».",Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,0df7fc38-5e70-5559-b946-3ced907a26d7,f828a7d6-7b06-4c54-bc7a-f95fd56abd73,L12-S04,B042-B081,GMP-FULL-B052-Q004,22,L12-S04,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L12-S04,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect : La forme féminine « belle » ne convient pas à « acteur ». || Incorrect : La forme féminine « nouvelle » ne s’accorde pas avec « ordinateur ». || Incorrect : « Bel » signifie « beau » et ne conserve pas le sens « vieux ».,Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,564fd07b-8cef-530a-b62e-50213d11e6b7,f828a7d6-7b06-4c54-bc7a-f95fd56abd73,L12-S04,B042-B081,GMP-FULL-B052-Q004,22,L12-S04,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L12-S04,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : Devant la voyelle de « acteur », la forme attendue est « bel ». || Incorrect : Devant une voyelle, la forme masculine attendue est « nouvel ». || Incorrect : Devant le h muet de « hôtel », la forme attendue est « vieil ».",Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,949861c4-29e1-5263-a006-615c1ce9e308,f828a7d6-7b06-4c54-bc7a-f95fd56abd73,L12-S04,B042-B081,GMP-FULL-B052-Q004,22,L12-S04,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L12-S04,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect : « acteur » est masculin dans cette phrase. || Incorrect : « ordinateur » est masculin. || Incorrect : « Nouvel » signifie « nouveau » et ne conserve pas le sens « vieux ».,Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,d78f44d6-5a94-5b65-9775-09adaa7d90fb,bfec7ca9-4e46-4446-ada5-4b04e1117b5a,L12-S05,B042-B081,GMP-FULL-B052-Q005,22,L12-S05,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L12-S05,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : Devant la voyelle de « anciens », « de » s’élide en « d’ ». || Incorrect : « Les » rendrait les ouvrages définis, contrairement au contexte. || Incorrect : « livres » est masculin pluriel ; il faut « beaux ».",Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,ddcd50c0-c49a-5adf-a748-9b0c33682958,bfec7ca9-4e46-4446-ada5-4b04e1117b5a,L12-S05,B042-B081,GMP-FULL-B052-Q005,22,L12-S05,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L12-S05,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect : Le modèle de la leçon demande ici « de » devant l’adjectif antéposé. || Incorrect : « Des beaux ouvrages » ne suit pas la règle standard travaillée dans la leçon. || Incorrect : Le modèle standard transforme « des » en « de » devant l’adjectif antéposé.,Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,f083640e-af3a-5a70-b53e-443394812cf2,bfec7ca9-4e46-4446-ada5-4b04e1117b5a,L12-S05,B042-B081,GMP-FULL-B052-Q005,22,L12-S05,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L12-S05,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect : « les » rendrait le groupe défini et changerait la détermination visée. || Incorrect : « Du » est singulier/partitif et ne convient pas à « ouvrages » au pluriel. || Incorrect : « livres » est pluriel ; l’adjectif doit être « beaux ».,Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,452991e8-0551-50a5-986f-d76d02d9648c,acc0a8be-8e0b-43f3-9059-d7e5eab9effd,L12-S06,B042-B081,GMP-FULL-B052-Q006,28,L12-S06,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L12-S06,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect : « dame » est singulier ; il faut « grande ». || Incorrect : « Indifférent » ne signifie pas qu’il pose des questions indiscrètes. || Incorrect : « Important » ne reformule pas la grande taille.,Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,47ced59b-5160-5de5-937d-9b52eeee60c0,acc0a8be-8e0b-43f3-9059-d7e5eab9effd,L12-S06,B042-B081,GMP-FULL-B052-Q006,28,L12-S06,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L12-S06,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : « très grande » renvoie d’abord à la taille ; le sens demandé est « remarquable ». || Incorrect : Avec « curieux » devant le nom, le sens devient plutôt « bizarre ». || Incorrect : Devant le nom, « grand » prend ici le sens subjectif de « remarquable ».",Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,b8c9c2cc-3d6f-58e1-8473-be0095d9d780,acc0a8be-8e0b-43f3-9059-d7e5eab9effd,L12-S06,B042-B081,GMP-FULL-B052-Q006,28,L12-S06,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L12-S06,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : « dame » est féminin ; il faut « grande ». || Incorrect : « Discret » exprime le contraire du comportement décrit. || Incorrect : Cette phrase parle de valeur personnelle, pas de taille physique.",Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,5f27e55c-2d3f-5a91-8815-06b65f9381d1,dc65aed1-990e-41ac-82c1-4d9c88190ab9,L12-S07,B042-B081,GMP-FULL-B052-Q007,26,L12-S07,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L12-S07,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : La leçon place « nouveau/nouvelle » avant le nom dans ce sens. || Incorrect : Dans ce sens, la leçon place « nouveau » devant le nom. || Incorrect : Cette place ne correspond pas au modèle « nouveau » avant le nom pour le sens de changement, et n’exprime pas précisément l’état « neuf ».",Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,9968e588-5efa-5114-bbff-afd66db0a0b4,dc65aed1-990e-41ac-82c1-4d9c88190ab9,L12-S07,B042-B081,GMP-FULL-B052-Q007,26,L12-S07,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L12-S07,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : « Nouvelle » signifie surtout différente de l’ancienne ; le contexte insiste sur la fabrication récente. || Incorrect : « Neuf » s’emploie pour des objets de fabrication récente, pas pour ce changement de personne. || Incorrect : Cette phrase indique surtout un changement par rapport à l’ancienne et ne garantit pas l’état neuf d’usine demandé.",Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,efcd4520-ba91-5dec-9635-8dc48adcaa5a,dc65aed1-990e-41ac-82c1-4d9c88190ab9,L12-S07,B042-B081,GMP-FULL-B052-Q007,26,L12-S07,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L12-S07,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect : Le genre et l’accord sont incorrects : « voiture » est féminin. || Incorrect : « mari » est masculin : « son nouveau mari ». || Incorrect : Cette phrase exprime l’état opposé à une voiture de fabrication récente.,Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,1a5dfd0c-d13d-5e65-bb3d-2a2dd79526bd,7905c739-017f-4158-b13c-79770fa4b478,L13-S01,B042-B081,GMP-FULL-B056-Q001,34,L13-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L13-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Cette option généralise une règle ou une forme au-delà du contexte demandé. || این گزینه قاعده یا الگوی عددی را فراتر از بافتِ مشخص‌شده تعمیم می‌دهد. || این گزینه قاعده یا صورت را بیش از دامنهٔ درست آن تعمیم می‌دهد.,Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,8ad303a3-0f50-5f2f-87f5-ffe66a591ec3,7905c739-017f-4158-b13c-79770fa4b478,L13-S01,B042-B081,GMP-FULL-B056-Q001,34,L13-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L13-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Cette option confond la forme cible avec une forme numérique ou grammaticale proche. || این گزینه صورت هدف را با یک فرم عددی یا دستوریِ نزدیک اشتباه می‌گیرد. || این گزینه صورت هدف را با یک عدد یا ساخت نزدیک اشتباه می‌گیرد.,Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,ef30a913-cd08-5307-adf6-29a786ae42b5,7905c739-017f-4158-b13c-79770fa4b478,L13-S01,B042-B081,GMP-FULL-B056-Q001,34,L13-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L13-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Cette option transpose au contexte présent une forme qui relève d’un autre contexte ou d’un autre rôle. || این گزینه فرمی را که به بافت یا نقش دیگری تعلق دارد به بافت فعلی منتقل می‌کند. || این گزینه قاعده‌ای را که در بافت دیگری درست است به این بافت منتقل می‌کند.,Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,1abf0945-dd82-5ff9-9e38-96b7ce59e1c7,499c8f23-9206-406e-bfdf-17c037f8cd83,L13-S02,B042-B081,GMP-FULL-B056-Q002,33,L13-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L13-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Cette option transpose au contexte présent une forme qui relève d’un autre contexte ou d’un autre rôle.,Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,8b4d7307-a2e3-5e14-b438-17df77ee85e1,499c8f23-9206-406e-bfdf-17c037f8cd83,L13-S02,B042-B081,GMP-FULL-B056-Q002,33,L13-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L13-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Cette option généralise une règle ou une forme au-delà du contexte demandé.,Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,ed8b0daa-5edf-5fe4-9c06-688a3ef6b60f,499c8f23-9206-406e-bfdf-17c037f8cd83,L13-S02,B042-B081,GMP-FULL-B056-Q002,33,L13-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L13-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Cette option confond la forme cible avec une forme numérique ou grammaticale proche.,Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,83290e9e-b6ce-52dc-8c4b-ed9a41a38f7b,b9fa8bfb-169a-4d08-8225-a40edae8dc5e,L13-S04,B042-B081,GMP-FULL-B056-Q003,34,L13-S04,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L13-S04,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B042–B081 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Cette option généralise une règle ou une forme au-delà du contexte demandé. || این گزینه قاعده یا الگوی عددی را فراتر از بافتِ مشخص‌شده تعمیم می‌دهد. || این گزینه قاعده یا صورت را بیش از دامنهٔ درست آن تعمیم می‌دهد.,Question Bank B042-B081 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
